"CALC_FOR_STATE_ACCT","Gradespan","DISTRICT","distname","COUNTY","cntyname","REGION","regnname","DIST_ALLN","DIST_ALLR","DIST_ALLD","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED"
"Yes","912","175907","Kerens ISD","175","Navarro County","12","Waco","0","0.0","186","0","0.0","102","0","0.0","84","0","0.0","66",".",".",".","0","0.0","40",".",".",".","0","0.0","79",".",".",".","0","0.0","1","0","0.0","68","0","0.0","1","0","0.0","186","0","0.0","164","0","0.0","134","0","0.0","17",".",".",".","0","0.0","1",".",".",".","0","0.0","61","0","0.0","21"
"No","712","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","398","0","0.0","200","0","0.0","198","0","0.0","9","0","0.0","1","0","0.0","47",".",".",".","0","0.0","329","0","0.0","4","0","0.0","8","0","0.0","159","0","0.0","4","0","0.0","398","0","0.0","105","0","0.0","158","0","0.0","11",".",".",".","0","0.0","4",".",".",".","0","0.0","101","0","0.0","40"
"Yes","712","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","396","0","0.0","198","0","0.0","198","0","0.0","9","0","0.0","1","0","0.0","46",".",".",".","0","0.0","328","0","0.0","4","0","0.0","8","0","0.0","157","0","0.0","3","0","0.0","396","0","0.0","104","0","0.0","157","0","0.0","11",".",".",".","0","0.0","3",".",".",".","0","0.0","99","0","0.0","39"
"No","78","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","146","0","0.0","61","0","0.0","85","0","0.0","2",".",".",".","0","0.0","20",".",".",".","0","0.0","120","0","0.0","2","0","0.0","2","0","0.0","55","0","0.0","3","0","0.0","146",".",".",".","0","0.0","68","0","0.0","7",".",".",".","0","0.0","3",".",".",".","0","0.0","38","0","0.0","13"
"Yes","78","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","145","0","0.0","60","0","0.0","85","0","0.0","2",".",".",".","0","0.0","19",".",".",".","0","0.0","120","0","0.0","2","0","0.0","2","0","0.0","54","0","0.0","2","0","0.0","145",".",".",".","0","0.0","67","0","0.0","7",".",".",".","0","0.0","2",".",".",".","0","0.0","37","0","0.0","12"
"No","912","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","252","0","0.0","139","0","0.0","113","0","0.0","7","0","0.0","1","0","0.0","27",".",".",".","0","0.0","209","0","0.0","2","0","0.0","6","0","0.0","104","0","0.0","1","0","0.0","252","0","0.0","105","0","0.0","90","0","0.0","4",".",".",".","0","0.0","1",".",".",".","0","0.0","63","0","0.0","27"
"Yes","912","175910","Mildred ISD","175","Navarro County","12","Waco","0","0.0","251","0","0.0","138","0","0.0","113","0","0.0","7","0","0.0","1","0","0.0","27",".",".",".","0","0.0","208","0","0.0","2","0","0.0","6","0","0.0","103","0","0.0","1","0","0.0","251","0","0.0","104","0","0.0","90","0","0.0","4",".",".",".","0","0.0","1",".",".",".","0","0.0","62","0","0.0","27"
"No","712","175911","Rice ISD","175","Navarro County","12","Waco","-","0.2","<500","-","0.0","<300","-","0.5","<300","0","0.0","14","0","0.0","1","-","0.5","<300","0","0.0","2","0","0.0","212",".",".",".","0","0.0","4","-","0.6","<200","0","0.0","28","0","0.0","146","0","0.0","275","-","0.4","<300","0","0.0","32",".",".",".","0","0.0","30","0","0.0","1","-","1.0","<200","0","0.0","38"
"Yes","712","175911","Rice ISD","175","Navarro County","12","Waco","0","0.0","<500","0","0.0","<300","0","0.0","<300","0","0.0","14","0","0.0","1","0","0.0","<200","0","0.0","1","0","0.0","211",".",".",".","0","0.0","4","0","0.0","<200","0","0.0","28","0","0.0","145","0","0.0","275","0","0.0","<300","0","0.0","32",".",".",".","0","0.0","30","0","0.0","1","0","0.0","<100","0","0.0","38"
"No","78","175911","Rice ISD","175","Navarro County","12","Waco","0","0.0","146","0","0.0","74","0","0.0","72","0","0.0","7",".",".",".","0","0.0","71",".",".",".","0","0.0","66",".",".",".","0","0.0","2","0","0.0","74","0","0.0","18","0","0.0","146",".",".",".","0","0.0","103","0","0.0","13",".",".",".","0","0.0","20",".",".",".","0","0.0","34","0","0.0","13"
"Yes","78","175911","Rice ISD","175","Navarro County","12","Waco","0","0.0","145","0","0.0","73","0","0.0","72","0","0.0","7",".",".",".","0","0.0","71",".",".",".","0","0.0","65",".",".",".","0","0.0","2","0","0.0","74","0","0.0","18","0","0.0","145",".",".",".","0","0.0","102","0","0.0","13",".",".",".","0","0.0","20",".",".",".","0","0.0","33","0","0.0","13"
"No","912","175911","Rice ISD","175","Navarro County","12","Waco","-","0.3","<300","-","0.0","<200","-","0.7","<200","0","0.0","7","0","0.0","1","-","0.8","<200","0","0.0","2","0","0.0","146",".",".",".","0","0.0","2","-","1.0","<100","0","0.0","10",".",".",".","0","0.0","275","-","0.7","<200","0","0.0","19",".",".",".","0","0.0","10","0","0.0","1","-","1.4","<100","0","0.0","25"
"Yes","912","175911","Rice ISD","175","Navarro County","12","Waco","0","0.0","<300","0","0.0","<200","0","0.0","<200","0","0.0","7","0","0.0","1","0","0.0","<200","0","0.0","1","0","0.0","146",".",".",".","0","0.0","2","0","0.0","<100","0","0.0","10",".",".",".","0","0.0","275","0","0.0","<200","0","0.0","19",".",".",".","0","0.0","10","0","0.0","1","0","0.0","<100","0","0.0","25"
"No","712","176901","Burkeville ISD","176","Newton County","05","Beaumont","-","0.6","<200","-","1.3","<100","-","0.0","<100","0","0.0","59",".",".",".","0","0.0","2",".",".",".","-","1.0","<200",".",".",".","0","0.0","1","-","1.2","<100","0","0.0","1","-","0.6","<200","-","1.3","<100","-","0.9","<200","0","0.0","9","0","0.0","1","0","0.0","1",".",".",".","-","1.9","<100","0","0.0","14"
"Yes","712","176901","Burkeville ISD","176","Newton County","05","Beaumont","-","0.6","<200","-","1.3","<100","-","0.0","<100","0","0.0","59",".",".",".","0","0.0","2",".",".",".","-","1.0","<200",".",".",".","0","0.0","1","-","1.2","<100","0","0.0","1","-","0.6","<200","-","1.3","<100","-","0.9","<200","0","0.0","9","0","0.0","1","0","0.0","1",".",".",".","-","1.9","<100","0","0.0","14"
"No","78","176901","Burkeville ISD","176","Newton County","05","Beaumont","0","0.0","60","0","0.0","31","0","0.0","29","0","0.0","20",".",".",".",".",".",".",".",".",".","0","0.0","39",".",".",".","0","0.0","1","0","0.0","31",".",".",".","0","0.0","60",".",".",".","0","0.0","46","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","19","0","0.0","7"
"Yes","78","176901","Burkeville ISD","176","Newton County","05","Beaumont","0","0.0","60","0","0.0","31","0","0.0","29","0","0.0","20",".",".",".",".",".",".",".",".",".","0","0.0","39",".",".",".","0","0.0","1","0","0.0","31",".",".",".","0","0.0","60",".",".",".","0","0.0","46","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","19","0","0.0","7"
"No","912","176901","Burkeville ISD","176","Newton County","05","Beaumont","-","1.0","<200","-","2.0","<100","-","0.0","<100","0","0.0","39",".",".",".","0","0.0","2",".",".",".","-","1.6","<100",".",".",".",".",".",".","-","2.0","<100","0","0.0","1","-","1.0","<200","-","1.3","<100","-","1.6","<100","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","-","2.9","<100","0","0.0","7"
"Yes","912","176901","Burkeville ISD","176","Newton County","05","Beaumont","-","1.0","<200","-","2.1","<100","-","0.0","<100","0","0.0","39",".",".",".","0","0.0","2",".",".",".","-","1.6","<100",".",".",".",".",".",".","-","2.0","<100","0","0.0","1","-","1.0","<200","-","1.3","<100","-","1.6","<100","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","-","3.0","<100","0","0.0","7"
"No","712","176902","Newton ISD","176","Newton County","05","Beaumont","-","0.2","<600","-","0.0","<300","-","0.4","<300","-","0.5","<300","0","0.0","1","0","0.0","19","0","0.0","3","0","0.0","284",".",".",".","0","0.0","12","0","0.0","308",".",".",".","-","0.5","<300","0","0.0","133","0","0.0","369","0","0.0","37",".",".",".","0","0.0","1",".",".",".","0","0.0","219","0","0.0","91"
"Yes","712","176902","Newton ISD","176","Newton County","05","Beaumont","-","0.2","<600","-","0.0","<300","-","0.4","<300","-","0.5","<300","0","0.0","1","0","0.0","19","0","0.0","3","0","0.0","283",".",".",".","0","0.0","12","0","0.0","308",".",".",".","-","0.5","<300","0","0.0","133","0","0.0","368","0","0.0","37",".",".",".","0","0.0","1",".",".",".","0","0.0","218","0","0.0","90"
"No","78","176902","Newton ISD","176","Newton County","05","Beaumont","-","0.5","<200","-","0.0","<200","-","1.1","<100","-","1.3","<100","0","0.0","1","0","0.0","9","0","0.0","1","0","0.0","104",".",".",".","0","0.0","6","0","0.0","113",".",".",".","-","0.5","<200",".",".",".","0","0.0","138","0","0.0","14",".",".",".","0","0.0","1",".",".",".","0","0.0","80","0","0.0","29"
"Yes","78","176902","Newton ISD","176","Newton County","05","Beaumont","-","0.5","<200","-","0.0","<200","-","1.1","<100","-","1.3","<100","0","0.0","1","0","0.0","9","0","0.0","1","0","0.0","104",".",".",".","0","0.0","6","0","0.0","113",".",".",".","-","0.5","<200",".",".",".","0","0.0","138","0","0.0","14",".",".",".","0","0.0","1",".",".",".","0","0.0","80","0","0.0","29"
"No","912","176902","Newton ISD","176","Newton County","05","Beaumont","0","0.0","327","0","0.0","180","0","0.0","147","0","0.0","129",".",".",".","0","0.0","10","0","0.0","2","0","0.0","180",".",".",".","0","0.0","6","0","0.0","195",".",".",".","0","0.0","24","0","0.0","133","0","0.0","231","0","0.0","23",".",".",".",".",".",".",".",".",".","0","0.0","139","0","0.0","62"
"Yes","912","176902","Newton ISD","176","Newton County","05","Beaumont","0","0.0","326","0","0.0","180","0","0.0","146","0","0.0","129",".",".",".","0","0.0","10","0","0.0","2","0","0.0","179",".",".",".","0","0.0","6","0","0.0","195",".",".",".","0","0.0","24","0","0.0","133","0","0.0","230","0","0.0","23",".",".",".",".",".",".",".",".",".","0","0.0","138","0","0.0","61"
"No","712","176903","Deweyville ISD","176","Newton County","05","Beaumont","-","0.6","<400","-","1.1","<200","-","0.0","<200","0","0.0","1",".",".",".","0","0.0","10","0","0.0","4","-","0.6","<400",".",".",".",".",".",".","-","2.3","<100",".",".",".","-","0.6","<400","-","2.0","<100","-","1.1","<200","0","0.0","14",".",".",".",".",".",".",".",".",".","-","1.1","<100","0","0.0","26"
"Yes","712","176903","Deweyville ISD","176","Newton County","05","Beaumont","-","0.6","<400","-","1.1","<200","-","0.0","<200","0","0.0","1",".",".",".","0","0.0","10","0","0.0","4","-","0.6","<400",".",".",".",".",".",".","-","2.3","<100",".",".",".","-","0.6","<400","-","2.0","<100","-","1.1","<200","0","0.0","14",".",".",".",".",".",".",".",".",".","-","1.1","<100","0","0.0","26"
"No","78","176903","Deweyville ISD","176","Newton County","05","Beaumont","0","0.0","107","0","0.0","58","0","0.0","49",".",".",".",".",".",".","0","0.0","3","0","0.0","2","0","0.0","102",".",".",".",".",".",".","0","0.0","26",".",".",".","0","0.0","107",".",".",".","0","0.0","51","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","26","0","0.0","13"
"Yes","78","176903","Deweyville ISD","176","Newton County","05","Beaumont","0","0.0","107","0","0.0","58","0","0.0","49",".",".",".",".",".",".","0","0.0","3","0","0.0","2","0","0.0","102",".",".",".",".",".",".","0","0.0","26",".",".",".","0","0.0","107",".",".",".","0","0.0","51","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","26","0","0.0","13"
"No","912","176903","Deweyville ISD","176","Newton County","05","Beaumont","-","0.8","<300","-","1.5","<200","-","0.0","<200","0","0.0","1",".",".",".","0","0.0","7","0","0.0","2","-","0.9","<300",".",".",".",".",".",".","-","3.3","<100",".",".",".","-","0.8","<300","-","2.0","<100","-","1.6","<200","0","0.0","10",".",".",".",".",".",".",".",".",".","-","1.6","<100","0","0.0","13"
"Yes","912","176903","Deweyville ISD","176","Newton County","05","Beaumont","-","0.8","<300","-","1.5","<200","-","0.0","<200","0","0.0","1",".",".",".","0","0.0","7","0","0.0","2","-","0.9","<300",".",".",".",".",".",".","-","3.3","<100",".",".",".","-","0.8","<300","-","2.0","<100","-","1.6","<200","0","0.0","10",".",".",".",".",".",".",".",".",".","-","1.6","<100","0","0.0","13"
"No","712","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","206","0","0.0","119","0","0.0","87",".",".",".","0","0.0","1","0","0.0","113","0","0.0","1","0","0.0","89",".",".",".","0","0.0","2","0","0.0","35","0","0.0","10",".",".",".","0","0.0","92","0","0.0","106","0","0.0","5",".",".",".","0","0.0","9",".",".",".","0","0.0","47","0","0.0","14"
"Yes","712","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","206","0","0.0","119","0","0.0","87",".",".",".","0","0.0","1","0","0.0","113","0","0.0","1","0","0.0","89",".",".",".","0","0.0","2","0","0.0","35","0","0.0","10",".",".",".","0","0.0","92","0","0.0","106","0","0.0","5",".",".",".","0","0.0","9",".",".",".","0","0.0","47","0","0.0","14"
"No","78","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","80","0","0.0","47","0","0.0","33",".",".",".",".",".",".","0","0.0","40",".",".",".","0","0.0","38",".",".",".","0","0.0","2","0","0.0","11","0","0.0","2",".",".",".",".",".",".","0","0.0","38","0","0.0","2",".",".",".","0","0.0","2",".",".",".","0","0.0","20","0","0.0","6"
"Yes","78","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","80","0","0.0","47","0","0.0","33",".",".",".",".",".",".","0","0.0","40",".",".",".","0","0.0","38",".",".",".","0","0.0","2","0","0.0","11","0","0.0","2",".",".",".",".",".",".","0","0.0","38","0","0.0","2",".",".",".","0","0.0","2",".",".",".","0","0.0","20","0","0.0","6"
"No","912","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","126","0","0.0","72","0","0.0","54",".",".",".","0","0.0","1","0","0.0","73","0","0.0","1","0","0.0","51",".",".",".",".",".",".","0","0.0","24","0","0.0","8",".",".",".","0","0.0","92","0","0.0","68","0","0.0","3",".",".",".","0","0.0","7",".",".",".","0","0.0","27","0","0.0","8"
"Yes","912","177901","Roscoe Collegiate ISD","177","Nolan County","14","Abilene","0","0.0","126","0","0.0","72","0","0.0","54",".",".",".","0","0.0","1","0","0.0","73","0","0.0","1","0","0.0","51",".",".",".",".",".",".","0","0.0","24","0","0.0","8",".",".",".","0","0.0","92","0","0.0","68","0","0.0","3",".",".",".","0","0.0","7",".",".",".","0","0.0","27","0","0.0","8"
"No","712","177902","Sweetwater ISD","177","Nolan County","14","Abilene","-","0.9","<1,000","-","1.0","<500","-","0.7","<500","0","0.0","64","0","0.0","2","-","1.0","<500","0","0.0","2","-","0.9","<500",".",".",".","0","0.0","19","-","1.2","<400","0","0.0","15","0","0.0","17","0","0.0","232","-","0.5","<600","0","0.0","99","0","0.0","2","0","0.0","16","0","0.0","1","-","1.9","<400","-","2.0","<200"
"Yes","712","177902","Sweetwater ISD","177","Nolan County","14","Abilene","-","0.8","<1,000","-","0.8","<500","-","0.7","<500","0","0.0","64","0","0.0","2","-","0.7","<500","0","0.0","2","-","0.9","<500",".",".",".","0","0.0","19","-","1.2","<400","0","0.0","15","0","0.0","17","0","0.0","232","-","0.5","<600","0","0.0","99","0","0.0","2","0","0.0","16","0","0.0","1","-","1.6","<400","-","1.4","<200"
"No","78","177902","Sweetwater ISD","177","Nolan County","14","Abilene","0","0.0","346","0","0.0","182","0","0.0","164","0","0.0","25",".",".",".","0","0.0","186","0","0.0","1","0","0.0","125",".",".",".","0","0.0","9","0","0.0","119","0","0.0","10","0","0.0","9",".",".",".","0","0.0","229","0","0.0","30",".",".",".","0","0.0","10","0","0.0","1","0","0.0","137","0","0.0","57"
"Yes","78","177902","Sweetwater ISD","177","Nolan County","14","Abilene","0","0.0","346","0","0.0","182","0","0.0","164","0","0.0","25",".",".",".","0","0.0","186","0","0.0","1","0","0.0","125",".",".",".","0","0.0","9","0","0.0","119","0","0.0","10","0","0.0","9",".",".",".","0","0.0","229","0","0.0","30",".",".",".","0","0.0","10","0","0.0","1","0","0.0","137","0","0.0","57"
"No","912","177902","Sweetwater ISD","177","Nolan County","14","Abilene","-","1.4","<600","-","1.6","<400","-","1.1","<300","0","0.0","39","0","0.0","2","-","1.8","<300","0","0.0","1","-","1.3","<400",".",".",".","0","0.0","10","-","1.9","<300","0","0.0","5","0","0.0","8","0","0.0","232","-","0.9","<400","0","0.0","69","0","0.0","2","0","0.0","6",".",".",".","-","3.4","<200","-","3.3","<100"
"Yes","912","177902","Sweetwater ISD","177","Nolan County","14","Abilene","-","1.2","<600","-","1.3","<400","-","1.1","<300","0","0.0","39","0","0.0","2","-","1.3","<300","0","0.0","1","-","1.3","<400",".",".",".","0","0.0","10","-","1.9","<300","0","0.0","5","0","0.0","8","0","0.0","232","-","0.9","<400","0","0.0","69","0","0.0","2","0","0.0","6",".",".",".","-","2.9","<200","-","2.2","<100"
"No","712","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","73","0","0.0","39","0","0.0","34",".",".",".",".",".",".","0","0.0","10","0","0.0","2","0","0.0","61",".",".",".",".",".",".","0","0.0","13","0","0.0","1",".",".",".","0","0.0","43","0","0.0","27","0","0.0","12",".",".",".","0","0.0","1",".",".",".","0","0.0","13","0","0.0","8"
"Yes","712","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","73","0","0.0","39","0","0.0","34",".",".",".",".",".",".","0","0.0","10","0","0.0","2","0","0.0","61",".",".",".",".",".",".","0","0.0","13","0","0.0","1",".",".",".","0","0.0","43","0","0.0","27","0","0.0","12",".",".",".","0","0.0","1",".",".",".","0","0.0","13","0","0.0","8"
"No","78","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","21","0","0.0","12","0","0.0","9",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","17",".",".",".",".",".",".","0","0.0","5","0","0.0","1",".",".",".",".",".",".","0","0.0","7","0","0.0","2",".",".",".","0","0.0","1",".",".",".","0","0.0","4","0","0.0","1"
"Yes","78","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","21","0","0.0","12","0","0.0","9",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","17",".",".",".",".",".",".","0","0.0","5","0","0.0","1",".",".",".",".",".",".","0","0.0","7","0","0.0","2",".",".",".","0","0.0","1",".",".",".","0","0.0","4","0","0.0","1"
"No","912","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","52","0","0.0","27","0","0.0","25",".",".",".",".",".",".","0","0.0","7","0","0.0","1","0","0.0","44",".",".",".",".",".",".","0","0.0","8",".",".",".",".",".",".","0","0.0","43","0","0.0","20","0","0.0","10",".",".",".",".",".",".",".",".",".","0","0.0","9","0","0.0","7"
"Yes","912","177903","Blackwell CISD","177","Nolan County","14","Abilene","0","0.0","52","0","0.0","27","0","0.0","25",".",".",".",".",".",".","0","0.0","7","0","0.0","1","0","0.0","44",".",".",".",".",".",".","0","0.0","8",".",".",".",".",".",".","0","0.0","43","0","0.0","20","0","0.0","10",".",".",".",".",".",".",".",".",".","0","0.0","9","0","0.0","7"
"No","712","177905","Highland ISD","177","Nolan County","14","Abilene","0","0.0","105","0","0.0","56","0","0.0","49",".",".",".","0","0.0","2","0","0.0","15","0","0.0","2","0","0.0","86",".",".",".",".",".",".","0","0.0","21",".",".",".","0","0.0","105","0","0.0","68","0","0.0","40","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","27","0","0.0","10"
"Yes","712","177905","Highland ISD","177","Nolan County","14","Abilene","0","0.0","105","0","0.0","56","0","0.0","49",".",".",".","0","0.0","2","0","0.0","15","0","0.0","2","0","0.0","86",".",".",".",".",".",".","0","0.0","21",".",".",".","0","0.0","105","0","0.0","68","0","0.0","40","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","27","0","0.0","10"
"No","78","177905","Highland ISD","177","Nolan County","14","Abilene","0","0.0","37","0","0.0","20","0","0.0","17",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","33",".",".",".",".",".",".","0","0.0","11",".",".",".","0","0.0","37",".",".",".","0","0.0","11","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","10","0","0.0","2"
