"DIST_ALLN","DIST_ALLR","DIST_ALLD","DISTRICT","Gradespan","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED","cntyname","regnname","distname","COUNTY","REGION","CALC_PER_TEC"
"32","0.3","10,106","220901","78","-","0.2","<5,200","-","0.5","<5,000","-","0.2","<2,600","0","0.0","609","15","0.4","4,077","-","2.0","<100","-","0.3","<2,700","0","0.0","25","-","1.1","<200","-","0.2","<4,300","-","0.2","<1,500","19","0.3","7,320",".",".",".","17","0.3","6,623","0","0.0","1,042","0","0.0","101","-","0.3","<1,700","-","20.0","<100","-","0.5","<2,100","-","0.5","<1,000","Tarrant County","Fort Worth","Arlington ISD","220","11","Yes"
"534","2.8","19,220","220901","912","-","3.0","<9,900","-","2.5","<9,400","-","3.0","<4,800","21","1.6","1,340","253","3.5","7,143","-","2.3","<100","-","1.9","<5,600","-","9.8","<100","-","2.1","<400","-","3.1","<10,800","-","4.4","<1,900","182","4.6","3,942","30","2.4","1,262","288","2.7","10,731","-","0.0","<2,200","-","2.9","<300","-","3.9","<2,300","0","0.0","2","-","8.7","<4,900","-","3.8","<1,800","Tarrant County","Fort Worth","Arlington ISD","220","11","No"
"482","2.5","19,043","220901","912","-","2.8","<9,800","-","2.3","<9,300","-","2.7","<4,800","20","1.5","1,336","226","3.2","7,041","-","2.3","<100","-","1.8","<5,600","-","9.8","<100","-","1.8","<400","-","2.9","<10,700","-","4.4","<1,900","167","4.3","3,876","28","2.2","1,255","269","2.5","10,648","-","0.0","<2,200","-","2.9","<300","-","3.9","<2,200","0","0.0","2","-","8.0","<4,700","-","3.7","<1,800","Tarrant County","Fort Worth","Arlington ISD","220","11","Yes"
"149","1.4","10,999","220902","712","84","1.5","5,652","65","1.2","5,347","-","1.2","<900","-","0.9","<600","70","1.8","3,845","-","1.2","<100","57","1.1","5,349","-","3.8","<100","-","1.7","<300","94","2.3","4,002","18","2.7","677","-","3.8","<200","62","1.9","3,303","104","1.8","5,906","-","0.1","<1,400","-","2.4","<200","23","3.0","779","0","0.0","2","110","4.3","2,550","29","2.4","1,200","Tarrant County","Fort Worth","Birdville ISD","220","11","No"
"138","1.3","10,951","220902","712","79","1.4","5,630","59","1.1","5,321","-","1.0","<900","-","0.9","<600","65","1.7","3,821","-","1.2","<100","53","1.0","5,335","-","3.8","<100","-","1.7","<300","87","2.2","3,979","17","2.5","667","-","3.9","<200","60","1.8","3,293","101","1.7","5,876","-","0.1","<1,400","-","2.5","<200","21","2.8","763","0","0.0","2","100","4.0","2,511","26","2.2","1,193","Tarrant County","Fort Worth","Birdville ISD","220","11","Yes"
"-","0.2","<3,800","220902","78","-","0.1","<2,000","-","0.2","<1,900","-","0.3","<300","0","0.0","172","-","0.1","<1,400","0","0.0","25","-","0.2","<1,800","0","0.0","10","0","0.0","91","-","0.1","<1,300","0","0.0","286","0","0.0","20",".",".",".","-","0.2","<2,300","-","0.2","<500","0","0.0","41","0","0.0","334","0","0.0","2","-","0.4","<800","-","0.2","<500","Tarrant County","Fort Worth","Birdville ISD","220","11","No"
"-","0.2","<3,800","220902","78","-","0.1","<2,000","-","0.2","<1,900","-","0.3","<300","0","0.0","172","-","0.1","<1,400","0","0.0","25","-","0.2","<1,800","0","0.0","10","0","0.0","91","-","0.1","<1,300","0","0.0","286","0","0.0","20",".",".",".","-","0.2","<2,300","-","0.2","<500","0","0.0","41","0","0.0","334","0","0.0","2","-","0.4","<800","-","0.2","<500","Tarrant County","Fort Worth","Birdville ISD","220","11","Yes"
"-","2.0","<7,300","220902","912","-","2.2","<3,800","-","1.7","<3,600","-","1.7","<600","-","1.2","<500","-","2.8","<2,500","-","1.7","<100","-","1.5","<3,600","-","6.3","<100","-","2.8","<200","-","3.4","<2,800","18","4.6","391","-","4.8","<100","62","1.9","3,303","-","2.7","<3,700","-","0.1","<900","-","3.6","<100","23","5.2","445",".",".",".","-","5.9","<1,900","-","3.6","<800","Tarrant County","Fort Worth","Birdville ISD","220","11","No"
"-","1.8","<7,200","220902","912","-","2.1","<3,800","-","1.6","<3,500","-","1.4","<600","-","1.2","<500","-","2.6","<2,500","-","1.7","<100","-","1.4","<3,600","-","6.3","<100","-","2.8","<200","-","3.1","<2,800","17","4.5","381","-","4.9","<100","60","1.8","3,293","-","2.6","<3,700","-","0.1","<900","-","3.7","<100","21","4.9","429",".",".",".","-","5.5","<1,800","-","3.2","<800","Tarrant County","Fort Worth","Birdville ISD","220","11","Yes"
"26","1.1","2,369","220904","712","-","1.3","<1,300","-","0.9","<1,200","15","1.3","<1,200","0","0.0","18","-","0.8","<1,100","0","0.0","3","-","0.8","<200",".",".",".","-","4.0","<100","-","1.1","<1,200","-","1.4","<200","-","0.3","<1,100","-","1.2","<400","20","1.0","1,983","0","0.0","98","0","0.0","14","-","1.9","<200","0","0.0","1","23","3.7","624","-","1.9","<300","Tarrant County","Fort Worth","Everman ISD","220","11","No"
"23","1.0","2,345","220904","712","-","1.2","<1,300","-","0.7","<1,200","-","1.2","<1,200","0","0.0","18","-","0.8","<1,100","0","0.0","3","-","0.8","<200",".",".",".","-","4.0","<100","-","0.8","<1,200","-","1.4","<200","-","0.2","<1,100","-","1.2","<400","17","0.9","1,965","0","0.0","97","0","0.0","14","-","1.9","<200","0","0.0","1","20","3.3","606","-","1.9","<300","Tarrant County","Fort Worth","Everman ISD","220","11","Yes"
"0","0.0","882","220904","78","0","0.0","448","0","0.0","434","0","0.0","441","0","0.0","1","0","0.0","388","0","0.0","1","0","0.0","43",".",".",".","0","0.0","8","0","0.0","421","0","0.0","66","0","0.0","882",".",".",".","0","0.0","773","0","0.0","53","0","0.0","5","0","0.0","70","0","0.0","1","0","0.0","181","0","0.0","73","Tarrant County","Fort Worth","Everman ISD","220","11","No"
"0","0.0","879","220904","78","0","0.0","447","0","0.0","432","0","0.0","438","0","0.0","1","0","0.0","388","0","0.0","1","0","0.0","43",".",".",".","0","0.0","8","0","0.0","420","0","0.0","66","0","0.0","879",".",".",".","0","0.0","771","0","0.0","53","0","0.0","5","0","0.0","70","0","0.0","1","0","0.0","179","0","0.0","73","Tarrant County","Fort Worth","Everman ISD","220","11","Yes"
"26","1.7","1,487","220904","912","-","2.1","<800","-","1.4","<800","15","2.2","<700","0","0.0","17","-","1.3","<700","0","0.0","2","-","1.3","<100",".",".",".","-","5.9","<100","-","1.7","<800","-","2.7","<100","-","1.6","<200","-","1.2","<400","20","1.7","1,210","0","0.0","45","0","0.0","9","-","3.4","<100",".",".",".","23","5.2","443","-","2.8","<200","Tarrant County","Fort Worth","Everman ISD","220","11","No"
"23","1.6","1,466","220904","912","-","2.0","<800","-","1.1","<800","-","1.9","<700","0","0.0","17","-","1.2","<700","0","0.0","2","-","1.3","<100",".",".",".","-","5.9","<100","-","1.3","<800","-","2.8","<100","-","1.0","<200","-","1.2","<400","17","1.4","1,194","0","0.0","44","0","0.0","9","-","3.5","<100",".",".",".","20","4.7","427","-","2.9","<200","Tarrant County","Fort Worth","Everman ISD","220","11","Yes"
"866","2.6","33,259","220905","712","495","2.9","16,827","371","2.3","16,432","277","3.6","7,729","-","3.1","<900","468","2.4","19,821","0","0.0","79","84","1.9","4,353","0","0.0","36","-","2.8","<500","482","3.0","16,236","111","4.0","2,791","682","2.1","32,311","124","1.8","7,037","192","0.9","20,281","22","0.6","3,867","29","3.9","735","144","4.4","3,293","0","0.0","19","656","7.4","8,901","104","3.7","2,816","Tarrant County","Fort Worth","Fort Worth ISD","220","11","No"
"657","2.0","32,769","220905","712","361","2.2","16,561","296","1.8","16,208","210","2.8","7,541","-","2.8","<800","348","1.8","19,638","0","0.0","79","69","1.6","4,326","0","0.0","36","-","2.3","<500","361","2.3","15,933","85","3.2","2,640","512","1.6","31,904","89","1.3","6,974","164","0.8","20,065","21","0.5","3,864","24","3.6","674","109","3.5","3,097","0","0.0","19","468","5.5","8,556","70","2.5","2,752","Tarrant County","Fort Worth","Fort Worth ISD","220","11","Yes"
"62","0.5","12,386","220905","78","22","0.4","6,250","40","0.7","6,136","17","0.6","2,927","-","0.5","<300","30","0.4","7,482","0","0.0","27","-","0.8","<1,600","0","0.0","16","-","1.1","<200","25","0.5","5,132","-","0.2","<1,300","51","0.4","12,255",".",".",".","20","0.2","9,381","-","0.2","<1,700","0","0.0","195","-","0.4","<1,500","0","0.0","9","34","1.2","2,803","-","0.7","<1,100","Tarrant County","Fort Worth","Fort Worth ISD","220","11","No"
"59","0.5","12,331","220905","78","20","0.3","6,220","39","0.6","6,111","16","0.6","2,901","-","0.5","<300","28","0.4","7,475","0","0.0","27","-","0.8","<1,600","0","0.0","16","-","1.1","<200","25","0.5","5,098","-","0.2","<1,300","50","0.4","12,203",".",".",".","20","0.2","9,334","-","0.2","<1,700","0","0.0","176","-","0.4","<1,500","0","0.0","9","31","1.1","2,792","-","0.7","<1,100","Tarrant County","Fort Worth","Fort Worth ISD","220","11","Yes"
"804","3.9","20,873","220905","912","473","4.5","10,577","331","3.2","10,296","260","5.4","4,802","-","4.1","<600","438","3.5","12,339","0","0.0","52","-","2.5","<2,900","0","0.0","20","-","4.1","<300","457","4.1","11,104","-","7.2","<1,600","631","3.1","20,056","124","1.8","7,037","172","1.6","10,900","-","0.8","<2,300","29","5.4","540","-","7.6","<1,900","0","0.0","10","622","10.2","6,098","-","5.4","<1,900","Tarrant County","Fort Worth","Fort Worth ISD","220","11","No"
"598","2.9","20,438","220905","912","341","3.3","10,341","257","2.5","10,097","194","4.2","4,640","-","3.6","<600","320","2.6","12,163","0","0.0","52","-","2.0","<2,900","0","0.0","20","-","3.3","<300","336","3.1","10,835","-","5.9","<1,400","462","2.3","19,701","89","1.3","6,974","144","1.3","10,731","-","0.8","<2,300","24","4.8","498","-","6.2","<1,700","0","0.0","10","437","7.6","5,764","-","3.6","<1,800","Tarrant County","Fort Worth","Fort Worth ISD","220","11","Yes"
"-","0.2","<6,800","220906","712","-","0.2","<3,500","-","0.1","<3,400","0","0.0","304","0","0.0","531","-","0.4","<1,400","0","0.0","42","-","0.1","<4,300","-","7.1","<100","-","0.4","<300","-","0.5","<1,400","0","0.0","167","-","0.2","<1,200","-","0.2","<1,600","-","0.4","<1,300","0","0.0","1,454","0","0.0","95","0","0.0","211",".",".",".","-","0.9","<1,100","-","0.4","<600","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","No"
"-","0.2","<6,800","220906","712","-","0.2","<3,500","-","0.1","<3,400","0","0.0","302","0","0.0","531","-","0.3","<1,400","0","0.0","42","-","0.1","<4,300","-","7.7","<100","-","0.4","<300","-","0.5","<1,400","0","0.0","167","-","0.2","<1,200","-","0.1","<1,600","-","0.4","<1,300","0","0.0","1,454","0","0.0","95","0","0.0","211",".",".",".","-","0.7","<1,100","-","0.4","<500","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","Yes"
"0","0.0","2,173","220906","78","0","0.0","1,092","0","0.0","1,081","0","0.0","107","0","0.0","163","0","0.0","453","0","0.0","18","0","0.0","1,350","0","0.0","2","0","0.0","80","0","0.0","402","0","0.0","60","0","0.0","1,103",".",".",".","0","0.0","483","0","0.0","504","0","0.0","36","0","0.0","74",".",".",".","0","0.0","343","0","0.0","178","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","No"
"0","0.0","2,166","220906","78","0","0.0","1,088","0","0.0","1,078","0","0.0","106","0","0.0","163","0","0.0","453","0","0.0","18","0","0.0","1,344","0","0.0","2","0","0.0","80","0","0.0","401","0","0.0","60","0","0.0","1,096",".",".",".","0","0.0","483","0","0.0","504","0","0.0","36","0","0.0","74",".",".",".","0","0.0","339","0","0.0","171","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","Yes"
"-","0.3","<4,600","220906","912","-","0.3","<2,400","-","0.2","<2,300","0","0.0","197","0","0.0","368","-","0.7","<1,000","0","0.0","24","-","0.2","<2,900","-","8.3","<100","-","0.5","<200","-","0.8","<1,000","0","0.0","107","-","33.3","<100","-","0.2","<1,600","-","0.6","<800","0","0.0","950","0","0.0","59","0","0.0","137",".",".",".","-","1.3","<800","-","0.6","<400","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","No"
"-","0.2","<4,600","220906","912","-","0.3","<2,400","-","0.2","<2,300","0","0.0","196","0","0.0","368","-","0.4","<1,000","0","0.0","24","-","0.2","<2,900","-","9.1","<100","-","0.5","<200","-","0.7","<1,000","0","0.0","107","-","33.3","<100","-","0.1","<1,600","-","0.6","<800","0","0.0","950","0","0.0","59","0","0.0","137",".",".",".","-","1.1","<800","-","0.6","<400","Tarrant County","Fort Worth","Grapevine-Colleyville ISD","220","11","Yes"
"90","0.6","15,768","220907","712","42","0.5","8,018","48","0.6","7,750","-","1.0","<1,400","-","0.2","<1,200","17","0.6","<3,100","-","0.6","<200","54","0.6","9,685","-","3.2","<100","-","0.3","<400","48","1.2","4,069","-","0.5","<500","-","0.4","<1,300","-","0.4","<1,300","36","1.0","3,674","0","0.0","2,007","-","0.8","<200","-","0.6","<500",".",".",".","70","2.9","2,384","-","0.7","<1,200","Tarrant County","Fort Worth","Keller ISD","220","11","No"
"75","0.5","15,743","220907","712","34","0.4","8,004","41","0.5","7,739","-","0.8","<1,400","-","0.2","<1,200","-","0.4","<3,100","-","0.6","<200","47","0.5","9,674","0","0.0","<100","-","0.3","<400","41","1.0","4,054","-","0.5","<500","-","0.4","<1,300","-","0.4","<1,300","28","0.8","3,661","0","0.0","2,007","-","0.8","<200","-","0.6","<500",".",".",".","56","2.4","2,363","-","0.5","<1,200","Tarrant County","Fort Worth","Keller ISD","220","11","Yes"
"-","0.0","<5,600","220907","78","-","0.0","<2,800","-","0.1","<2,800","0","0.0","449","0","0.0","400","-","0.1","<1,100","0","0.0","54","-","0.0","<3,500","0","0.0","8","0","0.0","141","-","0.1","<1,100","0","0.0","191","-","0.1","<1,100",".",".",".","-","0.1","<1,400","0","0.0","885","0","0.0","36","0","0.0","217",".",".",".","-","0.1","<800","0","0.0","424","Tarrant County","Fort Worth","Keller ISD","220","11","No"
"-","0.0","<5,600","220907","78","-","0.0","<2,800","-","0.0","<2,800","0","0.0","449","0","0.0","399","0","0.0","<1,100","0","0.0","54","-","0.0","<3,500","0","0.0","8","0","0.0","141","-","0.1","<1,100","0","0.0","191","-","0.1","<1,100",".",".",".","-","0.1","<1,400","0","0.0","885","0","0.0","36","0","0.0","216",".",".",".","0","0.0","<800","0","0.0","424","Tarrant County","Fort Worth","Keller ISD","220","11","Yes"
"-","0.9","<10,300","220907","912","-","0.8","<5,300","-","0.9","<5,100","-","1.6","<1,000","-","0.3","<800","-","0.8","<2,000","-","0.9","<200","-","0.8","<6,300","-","4.3","<100","-","0.4","<300","-","1.6","<3,100","-","1.0","<300","-","2.5","<200","-","0.4","<1,300","-","1.5","<2,300","0","0.0","1,122","-","1.1","<100","-","1.1","<300",".",".",".","-","4.1","<1,700","-","1.2","<700","Tarrant County","Fort Worth","Keller ISD","220","11","No"
"-","0.7","<10,300","220907","912","-","0.7","<5,300","-","0.8","<5,000","-","1.2","<900","-","0.3","<800","-","0.7","<2,000","-","0.9","<200","-","0.7","<6,300","0","0.0","<100","-","0.4","<300","-","1.3","<3,000","-","1.0","<300","-","2.5","<200","-","0.4","<1,300","-","1.2","<2,300","0","0.0","1,122","-","1.1","<100","-","1.1","<300",".",".",".","56","3.4","<1,700","-","0.7","<700","Tarrant County","Fort Worth","Keller ISD","220","11","Yes"
"149","0.9","15,839","220908","712","81","1.0","8,178","68","0.9","7,661","52","1.1","4,537","-","0.1","<900","46","1.3","3,633","-","1.2","<100","47","0.8","6,141","0","0.0","21","-","0.4","<600","76","1.5","5,019","-","1.3","<700","38","1.0","3,922","-","0.9","<1,200","88","1.4","6,083","-","0.1","<1,300","0","0.0","80","-","1.4","<800",".",".",".","113","4.5","2,488","24","1.8","1,361","Tarrant County","Fort Worth","Mansfield ISD","220","11","No"
"136","0.9","15,804","220908","712","70","0.9","8,155","66","0.9","7,649","46","1.0","4,520","-","0.1","<900","42","1.2","3,625","0","0.0","<100","45","0.7","6,133","0","0.0","21","-","0.4","<600","71","1.4","5,004","-","1.4","<700","35","0.9","3,915","-","0.9","<1,200","80","1.3","6,066","-","0.1","<1,300","0","0.0","80","-","1.4","<800",".",".",".","100","4.1","2,457","21","1.6","1,353","Tarrant County","Fort Worth","Mansfield ISD","220","11","Yes"
"-","0.1","<5,400","220908","78","-","0.1","<2,900","-","0.2","<2,600","-","0.2","<1,600","0","0.0","299","-","0.1","<1,300","0","0.0","26","-","0.2","<2,100","0","0.0","9","0","0.0","196","-","0.2","<1,500","-","0.6","<400","-","0.4","<1,800",".",".",".","-","0.3","<2,200","0","0.0","430","0","0.0","34","-","0.6","<400",".",".",".","-","0.3","<800","-","0.2","<500","Tarrant County","Fort Worth","Mansfield ISD","220","11","No"
"-","0.1","<5,400","220908","78","-","0.1","<2,900","-","0.2","<2,600","-","0.2","<1,600","0","0.0","299","-","0.1","<1,300","0","0.0","26","-","0.2","<2,100","0","0.0","9","0","0.0","196","-","0.2","<1,500","-","0.6","<400","-","0.4","<1,800",".",".",".","-","0.3","<2,200","0","0.0","430","0","0.0","34","-","0.6","<400",".",".",".","-","0.3","<800","-","0.2","<500","Tarrant County","Fort Worth","Mansfield ISD","220","11","Yes"
"-","1.3","<10,500","220908","912","-","1.5","<5,400","-","1.2","<5,100","-","1.6","<3,100","-","0.2","<600","-","1.9","<2,400","-","1.8","<100","-","1.1","<4,100","0","0.0","12","-","0.5","<400","-","2.1","<3,600","-","2.1","<400","-","1.4","<2,300","-","0.9","<1,200","-","2.1","<4,000","-","0.1","<900","0","0.0","46","-","2.1","<400",".",".",".","-","6.3","<1,800","-","2.6","<900","Tarrant County","Fort Worth","Mansfield ISD","220","11","No"
"-","1.2","<10,500","220908","912","-","1.3","<5,400","-","1.2","<5,100","-","1.4","<3,100","-","0.2","<600","-","1.7","<2,400","0","0.0","<100","-","1.0","<4,100","0","0.0","12","-","0.5","<400","-","1.9","<3,600","-","2.1","<400","-","1.3","<2,300","-","0.9","<1,200","-","1.9","<3,900","-","0.1","<900","0","0.0","46","-","2.1","<400",".",".",".","-","5.6","<1,800","-","2.3","<900","Tarrant County","Fort Worth","Mansfield ISD","220","11","Yes"
"-","1.0","<1,400","220910","712","-","1.0","<800","-","1.1","<700","-","1.2","<200","0","0.0","13","-","1.2","<800","0","0.0","9","-","0.8","<400","0","0.0","3","0","0.0","28","-","0.7","<700","-","2.0","<100","-","1.0","<1,400","-","0.4","<600","-","1.1","<1,000","0","0.0","100","0","0.0","18","-","1.5","<100",".",".",".","-","2.8","<500","-","4.7","<200","Tarrant County","Fort Worth","Lake Worth ISD","220","11","No"
"-","1.0","<1,400","220910","712","-","1.0","<800","-","1.0","<700","-","1.2","<200","0","0.0","13","-","1.2","<800","0","0.0","9","-","0.5","<400","0","0.0","3","0","0.0","28","-","0.7","<700","-","2.0","<100","-","0.9","<1,400","-","0.4","<600","-","1.0","<1,000","0","0.0","100","0","0.0","18","-","1.5","<100",".",".",".","-","2.5","<400","-","4.7","<200","Tarrant County","Fort Worth","Lake Worth ISD","220","11","Yes"
"0","0.0","487","220910","78","0","0.0","258","0","0.0","229","0","0.0","50","0","0.0","5","0","0.0","281","0","0.0","3","0","0.0","135",".",".",".","0","0.0","13","0","0.0","207","0","0.0","36","0","0.0","486",".",".",".","0","0.0","382","0","0.0","48","0","0.0","11","0","0.0","43",".",".",".","0","0.0","143","0","0.0","45","Tarrant County","Fort Worth","Lake Worth ISD","220","11","No"
"0","0.0","487","220910","78","0","0.0","258","0","0.0","229","0","0.0","50","0","0.0","5","0","0.0","281","0","0.0","3","0","0.0","135",".",".",".","0","0.0","13","0","0.0","207","0","0.0","36","0","0.0","486",".",".",".","0","0.0","382","0","0.0","48","0","0.0","11","0","0.0","43",".",".",".","0","0.0","143","0","0.0","45","Tarrant County","Fort Worth","Lake Worth ISD","220","11","Yes"
"-","1.6","<900","220910","912","-","1.5","<500","-","1.8","<400","-","1.7","<200","0","0.0","8","-","2.0","<500","0","0.0","6","-","1.1","<300","0","0.0","3","0","0.0","15","-","1.0","<500","-","6.7","<100","-","1.5","<900","-","0.4","<600","-","1.8","<600","0","0.0","52","0","0.0","7","-","4.5","<100",".",".",".","-","4.3","<300","-","7.1","<100","Tarrant County","Fort Worth","Lake Worth ISD","220","11","No"
"-","1.5","<900","220910","912","-","1.5","<500","-","1.5","<400","-","1.7","<200","0","0.0","8","-","2.0","<500","0","0.0","6","-","0.8","<300","0","0.0","3","0","0.0","15","-","1.0","<500","-","6.7","<100","-","1.4","<900","-","0.4","<600","-","1.7","<600","0","0.0","52","0","0.0","7","-","4.5","<100",".",".",".","-","3.9","<300","-","7.2","<100","Tarrant County","Fort Worth","Lake Worth ISD","220","11","Yes"
"41","0.6","7,205","220912","712","22","0.6","<3,800","19","0.5","<3,500","15","0.5","<3,200","0","0.0","249","-","0.5","<2,000","-","1.5","<100","-","0.8","<1,700","0","0.0","13","-","0.7","<200","23","0.7","3,088","0","0.0","326","-","10.0","<100","-","0.3","<1,300","23","0.6","3,683","0","0.0","456","0","0.0","81","0","0.0","375","0","0.0","1","38","2.3","1,653","-","0.9","<700","Tarrant County","Fort Worth","Crowley ISD","220","11","No"
"27","0.4","7,148","220912","712","-","0.4","<3,800","-","0.4","<3,500","-","0.4","<3,100","0","0.0","247","-","0.3","<2,000","0","0.0","<100","-","0.5","<1,700","0","0.0","12","-","0.7","<200","16","0.5","3,052","0","0.0","322","-","10.0","<100","-","0.2","<1,300","17","0.5","3,652","0","0.0","455","0","0.0","78","0","0.0","371","0","0.0","1","26","1.6","1,610","-","0.5","<700","Tarrant County","Fort Worth","Crowley ISD","220","11","Yes"
"-","0.0","<2,600","220912","78","-","0.1","<1,400","-","0.0","<1,300","-","0.1","<1,200","0","0.0","81","0","0.0","733","0","0.0","19","0","0.0","531","0","0.0","4","0","0.0","58","0","0.0","975","0","0.0","169","0","0.0","5",".",".",".","-","0.1","<1,600","0","0.0","241","0","0.0","36","0","0.0","184",".",".",".","-","0.2","<600","0","0.0","238","Tarrant County","Fort Worth","Crowley ISD","220","11","No"
"-","0.0","<2,600","220912","78","-","0.1","<1,400","-","0.0","<1,300","-","0.1","<1,200","0","0.0","81","0","0.0","733","0","0.0","19","0","0.0","531","0","0.0","4","0","0.0","58","0","0.0","975","0","0.0","169","0","0.0","5",".",".",".","-","0.1","<1,600","0","0.0","241","0","0.0","36","0","0.0","184",".",".",".","-","0.2","<600","0","0.0","238","Tarrant County","Fort Worth","Crowley ISD","220","11","Yes"
"-","0.9","<4,700","220912","912","-","0.9","<2,500","-","0.9","<2,200","-","0.7","<2,000","0","0.0","168","-","0.8","<1,300","-","2.1","<100","-","1.2","<1,200","0","0.0","9","-","1.1","<100","23","1.1","2,113","0","0.0","157","-","20.0","<100","-","0.3","<1,300","-","1.0","<2,200","0","0.0","215","0","0.0","45","0","0.0","191","0","0.0","1","-","3.4","<1,100","-","1.5","<500","Tarrant County","Fort Worth","Crowley ISD","220","11","No"
"-","0.6","<4,600","220912","912","-","0.5","<2,400","-","0.6","<2,200","-","0.5","<2,000","0","0.0","166","-","0.5","<1,300","0","0.0","<100","-","0.8","<1,200","0","0.0","8","-","1.1","<100","16","0.8","2,077","0","0.0","153","-","20.0","<100","-","0.2","<1,300","-","0.7","<2,200","0","0.0","214","0","0.0","42","0","0.0","187","0","0.0","1","-","2.4","<1,100","-","0.7","<500","Tarrant County","Fort Worth","Crowley ISD","220","11","Yes"
"-","0.6","<1,600","220914","712","-","0.4","<800","-","0.8","<800","-","0.9","<400","0","0.0","63","0","0.0","337","0","0.0","20","-","0.6","<900","0","0.0","5","-","2.6","<100","-","0.5","<500","0","0.0","21","-","0.6","<1,600","-","0.6","<600","-","0.7","<700","0","0.0","136","0","0.0","5","0","0.0","22",".",".",".","-","1.6","<400","-","1.5","<200","Tarrant County","Fort Worth","Kennedale ISD","220","11","No"
"-","0.5","<1,600","220914","712","-","0.4","<800","-","0.6","<800","-","0.6","<400","0","0.0","63","0","0.0","335","0","0.0","20","-","0.6","<900","0","0.0","5","-","2.6","<100","-","0.2","<500","0","0.0","21","-","0.5","<1,600","-","0.4","<600","-","0.5","<600","0","0.0","136","0","0.0","5","0","0.0","22",".",".",".","-","1.6","<400","-","1.5","<200","Tarrant County","Fort Worth","Kennedale ISD","220","11","Yes"
"-","0.2","<600","220914","78","-","0.4","<300","-","0.0","<300","0","0.0","102","0","0.0","19","0","0.0","114","0","0.0","9","-","0.4","<300","0","0.0","1","0","0.0","12","0","0.0","160","0","0.0","10","-","0.2","<600",".",".",".","-","0.5","<300","0","0.0","53","0","0.0","2","0","0.0","11",".",".",".","0","0.0","106","0","0.0","48","Tarrant County","Fort Worth","Kennedale ISD","220","11","No"
"-","0.2","<600","220914","78","-","0.4","<300","-","0.0","<300","0","0.0","102","0","0.0","19","0","0.0","114","0","0.0","9","-","0.4","<300","0","0.0","1","0","0.0","12","0","0.0","160","0","0.0","10","-","0.2","<600",".",".",".","-","0.5","<300","0","0.0","53","0","0.0","2","0","0.0","11",".",".",".","0","0.0","106","0","0.0","48","Tarrant County","Fort Worth","Kennedale ISD","220","11","Yes"
"-","0.8","<1,100","220914","912","-","0.4","<600","-","1.1","<600","-","1.4","<300","0","0.0","44","0","0.0","223","0","0.0","11","-","0.8","<600","0","0.0","4","-","3.7","<100","-","0.7","<300","0","0.0","11","-","0.8","<1,100","-","0.6","<600","-","0.8","<400","0","0.0","83","0","0.0","3","0","0.0","11",".",".",".","-","2.3","<300","-","2.3","<100","Tarrant County","Fort Worth","Kennedale ISD","220","11","No"
"-","0.7","<1,100","220914","912","-","0.4","<600","-","1.0","<600","-","0.9","<300","0","0.0","44","0","0.0","221","0","0.0","11","-","0.8","<600","0","0.0","4","-","3.7","<100","-","0.4","<300","0","0.0","11","-","0.7","<1,100","-","0.4","<600","-","0.5","<400","0","0.0","83","0","0.0","3","0","0.0","11",".",".",".","-","2.3","<300","-","2.3","<100","Tarrant County","Fort Worth","Kennedale ISD","220","11","Yes"
"-","0.3","<3,000","220915","712","-","0.4","<1,500","-","0.2","<1,500","0","0.0","33","0","0.0","17","-","0.6","<600","0","0.0","21","-","0.3","<2,400","0","0.0","3","0","0.0","58","-","0.3","<1,000","0","0.0","45","-","2.8","<200","0","0.0","734","-","0.3","<1,400","0","0.0","217","0","0.0","6","0","0.0","37",".",".",".","-","1.1","<900","-","0.4","<300","Tarrant County","Fort Worth","Azle ISD","220","11","No"
