District_Id,Year,All_Rate,African_American_Rate,Hispanic_Rate,White_Rate,Disadvantaged_Rate,Female_Rate,Male_Rate,At_Risk_Rate,Bilingual_ESL_Rate,Tech_Education_Rate,Gifted_Talented_Rate,Immigrant_Rate,ELL_Rate,Migrant_Rate,Overage_Rate,Special_Education_Rate,Title_I_Rate,Asian_Rate,Multiracial_Rate,American_Indian_Rate,Pacific_Islander_Rate,Non_Disadvantaged_Rate,Foster_Care_Rate,Homeless_Rate,Military_Rate
91909,2003,0.2,,,0.2,,,0.4,,,,,,,,0.8,,,,,,,,,,
91909,2004,0.9,,,0.8,,1.1,0.8,0.9,,1.0,,,,,1.4,,,,,,,,,,
91909,2005,0.9,,,0.9,1.3,0.7,1.0,0.7,,0.8,,,,,3.2,1.6,,,,,,,,,
91909,2006,1.0,0.0,0.0,1.1,1.0,1.0,1.0,2.6,0.0,1.1,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,
91909,2007,2.0,0.0,0.0,2.2,1.2,2.3,1.7,2.2,0.0,0.6,0.0,0.0,0.0,,6.3,4.2,,,,,,,,,
91909,2008,2.0,0.0,0.0,2.3,1.7,2.0,2.0,1.5,0.0,0.0,0.0,0.0,9.1,0.0,8.7,5.3,,,,,,,,,
91909,2009,1.8,0.0,5.1,1.6,0.6,1.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.1,,,,,,,,,
91909,2010,0.2,,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,,,,,,,,
91909,2011,0.2,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,,,,
91909,2012,0.7,0.0,0.0,0.8,1.7,0.5,0.8,1.8,0.0,0.8,0.0,,0.0,,2.6,0.0,,0.0,0.0,0.0,,,,,
91909,2013,0.2,,0.0,0.3,0.0,0.5,0.0,0.7,0.0,0.0,0.0,,0.0,,0.8,0.0,,0.0,0.0,0.0,,,,,
91909,2014,0.2,,0.0,0.3,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.7,2.2,,0.0,0.0,0.0,,,,,
91909,2015,0.2,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.0,,0.0,0.0,0.8,0.0,,0.0,0.0,0.0,,,,,
91909,2016,0.4,0.0,0.0,0.5,0.5,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.3,0.0,,0.0,0.0,0.0,,,,0.0,
91909,2017,0.2,0.0,0.0,0.2,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,,0.7,0.0,,,0.0,0.0,0.0,0.0,,0.0,
91909,2018,0.6,0.0,0.0,0.7,1.1,0.5,0.7,0.6,0.0,0.0,0.0,0.0,0.0,,2.4,0.0,,,0.0,0.0,,0.3,0.0,0.0,
91909,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
91910,2003,,,,,,,,,,,,,,,,,,,,,,,,,
91910,2004,1.5,,7.1,1.3,2.0,1.5,1.4,1.5,,,,,,,9.5,3.6,,,,,,,,,
91910,2005,0.4,,,0.4,0.9,0.7,,,,,,,,,2.5,,,,,,,,,,
91910,2006,0.3,0.0,0.0,0.4,1.0,0.7,0.0,1.2,0.0,0.0,0.0,,0.0,,2.2,0.0,,,,,,,,,
91910,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,
91910,2008,0.4,0.0,0.0,0.4,0.0,0.0,0.8,1.5,0.0,0.5,0.0,,0.0,,2.1,0.0,,,,,,,,,
91910,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,
91910,2010,1.2,0.0,0.0,1.4,2.6,0.8,1.6,3.5,,0.5,0.0,,,,5.1,4.8,,,,,,,,,
91910,2011,0.4,0.0,6.7,0.0,1.3,0.0,0.9,2.0,,0.0,0.0,,,,1.9,0.0,,,0.0,0.0,,,,,
91910,2012,2.0,0.0,9.5,1.5,3.1,1.5,2.7,3.4,,1.4,0.0,,,,3.6,2.3,,0.0,0.0,0.0,,,,,
91910,2013,1.2,14.3,0.0,0.9,3.1,2.3,0.0,0.0,,0.0,0.0,,0.0,,6.1,2.8,,0.0,0.0,0.0,,,,,
91910,2014,1.2,0.0,0.0,1.4,3.1,1.7,0.7,3.9,0.0,0.9,0.0,,0.0,,3.4,3.3,,0.0,0.0,0.0,,,,,
91910,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,
91910,2016,0.8,0.0,0.0,1.0,2.3,0.8,0.8,1.7,0.0,0.9,0.0,,0.0,,3.3,0.0,,0.0,0.0,,,,,14.3,
91910,2017,1.0,0.0,0.0,1.4,0.0,0.0,2.0,1.3,0.0,0.6,0.0,,0.0,,3.4,0.0,,0.0,0.0,,,1.6,,0.0,
91910,2018,1.0,5.0,0.0,0.9,2.8,0.6,1.4,1.3,0.0,0.6,0.0,,0.0,,3.8,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
91910,2019,1.3,0.0,0.0,1.7,1.8,1.7,0.7,2.6,0.0,0.0,0.0,0.0,0.0,,7.4,4.0,,0.0,0.0,0.0,,1.0,0.0,0.0,
91913,2003,0.7,,,0.7,,0.9,0.4,1.4,,0.3,,,,,0.9,1.7,,,,,,,,,
91913,2004,0.7,,,0.7,1.3,,1.3,0.8,,0.8,,,,,1.0,1.3,,,,,,,,,
91913,2005,0.5,,,0.5,,,1.0,2.2,,0.5,,,,,1.3,,,,,,,,,,
91913,2006,0.2,,0.0,0.2,0.0,0.0,0.4,0.0,,0.0,0.0,,,,1.2,0.0,,,,,,,,,
91913,2007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
91913,2008,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.7,,0.0,0.0,,,,1.1,0.0,,,,,,,,,
91913,2009,1.2,,0.0,1.3,1.0,1.1,1.4,1.6,,0.9,0.0,,,,3.4,0.0,,,,,,,,,
91913,2010,0.8,,0.0,0.9,0.0,1.2,0.5,1.1,,1.1,0.0,,,,4.5,2.8,,,,,,,,,
91913,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,
91913,2012,0.3,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.2,0.0,,0.0,0.0,0.0,0.0,,,,
91913,2013,0.3,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,
91913,2014,0.2,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,1.1,0.0,,0.0,,0.0,2.8,,0.0,0.0,0.0,0.0,,,,
91913,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
91913,2016,0.7,,0.0,0.8,0.6,0.0,1.2,1.3,0.0,0.0,0.0,,50.0,,2.3,2.7,,0.0,0.0,0.0,,,,0.0,
91913,2017,1.2,0.0,0.0,1.4,1.8,0.4,1.9,2.6,100.0,1.8,0.0,,100.0,,2.3,2.7,,0.0,0.0,0.0,,0.9,0.0,0.0,0.0
91913,2018,0.6,0.0,0.0,0.8,0.6,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.7,,0.0,0.0
91913,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
91914,2003,0.6,,20.0,0.3,,0.6,0.7,3.0,,3.6,,,,,1.1,,,,,,,,,,
91914,2004,1.6,,,1.7,1.4,1.3,1.9,2.5,,,,,,,5.7,3.8,,,,,,,,,
91914,2005,,,,,,,,,,,,,,,,,,,,,,,,,
91914,2006,0.3,0.0,0.0,0.4,0.0,0.7,0.0,0.0,,0.0,0.0,,,,1.6,0.0,,,,,,,,,
91914,2007,1.7,0.0,0.0,1.8,4.8,2.0,1.4,2.0,,0.0,0.0,,,,6.0,3.4,,,,,,,,,
91914,2008,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,,1.0,0.0,,,,1.7,0.0,,,,,,,,,
91914,2009,0.6,0.0,0.0,0.7,0.0,0.7,0.6,0.0,0.0,0.0,0.0,,0.0,,2.5,0.0,,,,,,,,,
91914,2010,0.4,0.0,0.0,0.4,0.0,0.8,0.0,1.0,0.0,0.6,0.0,,0.0,,0.0,0.0,,,,,,,,,
91914,2011,1.4,0.0,9.5,0.9,1.7,0.7,2.1,6.3,16.7,0.0,0.0,,16.7,,5.0,2.7,,,0.0,0.0,,,,,
91914,2012,1.1,0.0,0.0,0.8,2.3,0.0,1.9,1.3,0.0,1.2,0.0,,0.0,,3.2,5.6,,,7.7,0.0,,,,,
91914,2013,0.3,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.9,0.0,,0.0,,1.5,0.0,,0.0,0.0,0.0,,,,,
91914,2014,0.7,0.0,0.0,0.8,0.0,0.8,0.6,2.7,0.0,1.4,0.0,0.0,0.0,,2.9,0.0,,,0.0,0.0,,,,,
91914,2015,1.1,,3.8,0.9,2.5,0.0,1.8,0.0,0.0,0.0,0.0,,0.0,,4.8,0.0,,0.0,0.0,0.0,,,,,
91914,2016,1.4,0.0,0.0,1.7,1.5,0.0,2.7,4.2,0.0,5.5,0.0,0.0,0.0,,5.7,9.1,,,0.0,0.0,,,,0.0,
91914,2017,1.4,0.0,6.9,0.9,2.9,1.3,1.5,2.4,0.0,0.0,0.0,0.0,0.0,,5.4,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
91914,2018,1.0,0.0,0.0,0.4,2.2,0.0,2.2,2.9,28.6,0.0,0.0,100.0,28.6,,5.2,3.0,,100.0,0.0,0.0,,0.0,,0.0,0.0
91914,2019,0.3,0.0,0.0,0.4,0.8,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,,2.3,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
91917,2003,1.1,,4.7,0.5,4.7,1.7,0.7,3.0,12.5,1.3,,,12.5,7.7,3.1,3.8,,,,,,,,,
91917,2004,0.4,,,0.4,,,0.7,,,,,,,,1.4,,,,,,,,,,
91917,2005,0.3,,2.1,,1.6,0.7,,1.3,3.1,,,11.1,7.1,,1.2,,,,,,,,,,
91917,2006,0.6,0.0,2.3,0.4,0.0,0.0,1.2,3.2,0.0,0.6,0.0,0.0,0.0,0.0,2.4,1.7,,,,,,,,,
91917,2007,0.6,0.0,1.8,0.4,1.5,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,33.3,2.2,1.7,,,,,,,,,
91917,2008,0.9,0.0,3.4,0.4,0.0,0.0,1.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.3,,,,,,,,,
91917,2009,0.7,0.0,3.1,0.0,1.4,1.3,0.0,2.3,0.0,0.7,0.0,0.0,0.0,0.0,1.3,1.7,,,,,,,,,
91917,2010,1.4,,3.2,0.5,1.2,0.8,1.9,5.8,0.0,0.9,0.0,0.0,0.0,0.0,2.6,3.5,,,,,,,,,
91917,2011,0.4,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.0,1.4,0.0,,0.0,0.0,0.0,,,,,
91917,2012,0.3,0.0,0.0,0.4,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,
91917,2013,1.0,0.0,1.6,0.9,2.0,1.4,0.6,0.0,0.0,1.1,0.0,,0.0,0.0,2.6,3.0,,,0.0,0.0,,,,,
91917,2014,0.4,0.0,1.9,0.0,1.3,0.0,0.7,0.0,,0.0,0.0,,0.0,0.0,1.5,0.0,,0.0,0.0,0.0,,,,,
91917,2015,0.7,0.0,0.0,0.9,2.9,0.0,1.3,1.2,,0.0,0.0,,0.0,,1.6,0.0,,0.0,0.0,0.0,,,,,
91917,2016,1.2,0.0,2.3,1.0,3.1,1.8,0.7,2.0,0.0,2.3,0.0,,0.0,,3.0,5.6,,0.0,0.0,0.0,,,,0.0,
91917,2017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,
91917,2018,0.3,33.3,0.0,0.0,1.4,0.0,0.6,1.7,0.0,0.0,0.0,0.0,0.0,,1.2,4.5,,0.0,0.0,0.0,,0.0,,12.5,
91917,2019,0.6,0.0,3.6,0.0,2.9,0.7,0.6,3.1,25.0,0.5,0.0,,25.0,,2.5,0.0,,0.0,0.0,0.0,,0.0,,25.0,
91918,2003,1.0,,,1.1,1.8,,2.1,7.4,,1.0,,,,,4.9,5.9,,,,,,,,,
91918,2004,1.0,,9.1,0.7,3.1,0.7,1.3,4.5,,1.7,,,,,4.4,,,,,,,,,,
91918,2005,0.7,,10.0,0.3,2.9,0.7,0.6,1.1,,1.3,,,,,4.4,2.0,,,,,,,,,
91918,2006,0.9,0.0,9.1,0.7,1.3,1.9,0.0,2.4,,1.2,0.0,,,,0.0,0.0,,,,,,,,,
91918,2007,1.9,0.0,0.0,2.0,5.6,3.2,0.6,3.6,0.0,2.8,0.0,,,,7.3,3.5,,,,,,,,,
91918,2008,1.6,0.0,0.0,1.7,1.4,2.0,1.2,4.0,0.0,1.3,0.0,,0.0,,5.2,1.8,,,,,,,,,
91918,2009,1.0,0.0,0.0,1.1,0.0,0.7,1.2,1.3,,0.6,0.0,,,,3.2,2.1,,,,,,,,,
91918,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
91918,2011,0.4,0.0,0.0,0.4,0.0,0.0,0.7,0.0,,0.8,0.0,,,,2.2,0.0,,0.0,0.0,0.0,0.0,,,,
91918,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,
91918,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,
91918,2014,0.4,0.0,0.0,0.0,1.0,0.0,0.8,1.5,,0.9,0.0,,,,2.0,3.0,,,6.3,0.0,0.0,,,,
91918,2015,0.8,0.0,0.0,1.0,1.9,0.8,0.9,1.4,,1.1,0.0,,,,3.8,0.0,,,0.0,0.0,0.0,,,,
91918,2016,0.9,0.0,0.0,1.0,2.1,0.9,0.9,2.5,,1.0,0.0,,,,1.8,6.5,0.0,,0.0,0.0,0.0,,,,
91918,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
91918,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
91918,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,
92801,2003,5.6,13.5,12.0,4.0,8.8,8.0,2.6,4.0,,,,,,,6.1,5.3,9.7,,,,,,,,
92801,2004,3.3,3.8,12.5,2.4,4.1,5.2,1.4,3.1,,,,,,,4.7,,7.1,,,,,,,,
92801,2005,0.4,,,0.5,,0.7,,,,,,,,,0.6,,,,,,,,,,
92801,2006,2.1,6.3,0.0,1.8,1.3,0.6,4.2,2.1,,,,,,,2.9,0.0,2.3,,,,,,,,
92801,2007,0.4,0.0,0.0,0.5,1.3,0.0,0.9,0.8,,0.0,,,,,0.7,0.0,1.1,,,,,,,,
92801,2008,0.4,5.3,0.0,0.0,0.0,0.0,0.8,0.8,,1.1,,,,,0.8,0.0,0.0,,,,,,,,
92801,2009,0.9,10.5,0.0,0.0,0.0,2.2,0.0,1.6,,0.0,,,,,1.9,0.0,0.0,,,,,,,,
92801,2010,1.5,11.1,6.9,0.0,4.1,1.0,1.8,1.7,,1.6,,,,,3.4,0.0,3.2,,,,,,,,
92801,2011,2.3,15.4,0.0,1.9,3.1,1.9,2.8,1.7,,0.0,,,,,4.7,10.0,3.1,0.0,0.0,,,,,,
92801,2012,1.4,0.0,3.4,1.3,2.8,1.7,1.1,0.8,,0.0,,,,,2.9,0.0,,0.0,0.0,0.0,,,,,
92801,2013,0.5,0.0,0.0,0.6,0.0,0.0,1.1,0.8,,,,,,,0.0,0.0,,,0.0,0.0,,,,,
92801,2014,2.9,0.0,0.0,3.8,3.4,1.6,4.7,2.3,,,,,,,3.2,0.0,,,0.0,0.0,,,,,
92801,2015,1.0,0.0,0.0,1.4,0.0,1.6,0.0,1.5,,,,,,,3.0,0.0,,0.0,0.0,0.0,,,,,
92801,2016,1.1,0.0,0.0,1.5,2.4,0.9,1.3,0.9,,,,,,,1.4,0.0,,0.0,0.0,,,,,,
92801,2017,0.6,0.0,0.0,0.7,0.0,1.0,0.0,0.0,,,,,,,1.5,0.0,,0.0,0.0,,,0.8,,,
92801,2018,0.6,0.0,3.4,0.0,1.9,1.2,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,
92801,2019,0.6,0.0,0.0,0.8,0.0,0.0,1.2,0.0,,,,,,,2.1,0.0,,0.0,0.0,0.0,,0.8,,,
92901,2003,1.3,2.3,,1.2,0.4,1.3,1.3,0.6,,0.5,1.3,,,,3.3,1.3,0.5,,,,,,,,
92901,2004,0.7,0.8,,0.7,0.7,0.6,0.8,0.6,,0.2,,,,,1.8,0.6,0.5,,,,,,,,
92901,2005,0.9,,2.4,0.9,1.3,0.9,0.8,1.4,,,,,,,3.2,1.9,0.8,,,,,,,,
92901,2006,2.6,1.4,3.9,2.8,2.9,2.0,3.1,3.1,12.5,2.2,0.0,,9.1,,7.0,2.3,2.6,,,,,,,,
92901,2007,4.3,4.8,4.3,4.1,4.1,4.5,4.1,4.9,0.0,2.4,0.0,,0.0,,9.0,4.7,4.3,,,,,,,,
92901,2008,1.8,2.6,1.9,1.5,1.5,1.5,2.0,1.9,16.7,0.8,2.0,,12.5,,3.7,0.0,0.0,,,,,,,,
92901,2009,0.3,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,,,,,,,
92901,2010,0.3,0.7,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,,1.1,0.0,0.0,,,,,,,,
92901,2011,1.1,2.9,1.4,0.5,1.4,1.6,0.6,1.4,20.0,0.0,0.0,,11.1,,2.8,1.6,0.0,0.0,0.0,0.0,,,,,
92901,2012,1.0,1.3,1.7,0.8,0.8,0.7,1.3,1.4,0.0,0.7,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
92901,2013,1.3,1.5,0.0,1.5,1.7,0.6,2.0,0.8,0.0,0.8,2.4,,0.0,,2.3,1.0,0.0,0.0,0.0,0.0,,,,,
92901,2014,0.9,0.0,2.8,0.8,0.8,0.3,1.4,1.1,0.0,0.4,0.0,,0.0,,1.4,3.4,0.0,0.0,0.0,0.0,,,,,
92901,2015,0.5,0.0,1.3,0.6,0.5,0.7,0.3,0.7,12.5,0.4,0.0,,11.1,,1.4,0.0,100.0,0.0,0.0,0.0,,,,,
92901,2016,0.4,0.0,1.4,0.3,0.6,0.4,0.4,0.3,0.0,0.2,0.0,,0.0,,1.7,0.0,0.0,0.0,0.0,0.0,,,,0.0,
92901,2017,0.8,0.0,1.3,1.0,0.5,0.0,1.4,1.0,0.0,0.7,0.0,,0.0,,2.8,0.0,0.0,0.0,0.0,,,1.2,0.0,0.0,0.0
92901,2018,1.0,1.8,1.3,0.7,1.4,0.8,1.1,2.2,0.0,0.7,0.0,,0.0,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92901,2019,1.1,0.9,3.4,0.7,1.6,0.8,1.4,3.1,8.3,1.1,0.0,,7.7,,4.1,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
92902,2003,0.7,0.4,2.5,0.5,0.8,0.7,0.7,0.2,3.6,,,20.0,3.2,,2.8,0.7,,,,,,,,,
92902,2004,1.1,1.2,0.7,1.1,0.2,1.3,0.8,1.4,,0.3,,,,,4.3,0.7,,,,,,,,,
92902,2005,1.7,1.2,1.4,1.8,2.1,1.2,2.1,2.3,,1.8,,,,,5.2,1.2,,,,,,,,,
92902,2006,1.6,2.3,1.3,1.4,2.1,1.3,2.0,2.5,2.3,1.9,0.0,8.3,2.1,,5.1,4.4,16.7,,,,,,,,
92902,2007,1.2,1.9,0.0,1.2,1.2,1.2,1.2,1.5,0.0,1.2,0.0,0.0,0.0,,3.1,2.7,16.7,,,,,,,,
92902,2008,0.9,1.9,0.0,0.7,1.1,0.5,1.2,1.3,0.0,1.4,0.0,0.0,0.0,,4.1,1.3,0.0,,,,,,,,
92902,2009,2.0,1.1,1.5,2.3,2.2,2.2,1.7,2.3,4.0,2.2,1.3,0.0,3.6,0.0,6.5,2.2,0.0,,,,,,,,
92902,2010,1.7,0.5,2.2,1.8,2.2,1.5,1.9,2.9,8.1,0.9,0.0,14.3,7.5,0.0,9.2,3.0,0.0,,,,,,,,
92902,2011,1.5,1.5,2.0,1.4,2.2,1.5,1.4,2.8,0.0,0.9,0.0,0.0,0.0,,4.9,2.6,0.0,0.0,0.0,0.0,0.0,,,,
92902,2012,1.2,1.1,0.4,1.4,1.7,0.9,1.5,2.0,2.6,4.0,0.0,0.0,2.4,,4.0,1.9,0.0,7.7,3.2,0.0,0.0,,,,
92902,2013,0.7,0.0,1.1,0.7,0.6,0.6,0.8,0.9,2.1,0.4,0.0,0.0,1.9,,2.3,1.1,0.0,0.0,0.0,0.0,,,,,
92902,2014,0.8,0.5,0.3,0.7,1.3,1.1,0.5,1.8,0.0,1.4,0.0,0.0,1.9,,1.3,2.9,25.0,0.0,6.0,0.0,,,,,
92902,2015,0.8,0.0,0.3,1.2,0.7,0.5,1.0,0.9,0.0,0.9,0.0,0.0,0.0,,1.8,0.9,0.0,0.0,2.1,0.0,,,,,
92902,2016,0.8,1.0,0.6,0.5,0.8,0.7,0.8,0.6,1.4,0.8,0.0,0.0,2.6,,2.0,1.9,0.0,5.6,2.3,0.0,,,,0.0,
92902,2017,0.7,0.5,1.5,0.3,0.6,1.1,0.3,0.5,1.3,0.7,0.0,0.0,1.3,,2.5,0.9,0.0,0.0,0.0,0.0,,0.8,0.0,0.0,0.0
92902,2018,0.8,1.0,0.5,1.1,1.0,0.8,0.8,1.2,1.2,0.7,0.0,0.0,1.2,,3.4,0.0,7.1,0.0,0.0,0.0,,0.6,0.0,7.1,0.0
92902,2019,1.9,3.7,0.8,2.3,2.3,1.1,2.7,2.5,3.4,1.9,0.0,11.1,3.2,,7.0,2.1,4.5,0.0,0.0,0.0,,1.3,25.0,4.5,0.0
92903,2003,0.9,1.1,0.3,0.8,0.9,0.7,1.1,1.6,,1.2,0.7,,,,1.8,0.9,,,,,,,,,
92903,2004,0.6,0.8,0.6,0.2,0.6,0.5,0.6,0.6,1.4,0.7,0.4,,1.0,,1.4,1.0,,,,,,,,,
92903,2005,0.7,1.0,1.0,0.2,0.9,0.8,0.7,1.4,2.3,0.8,,,2.0,,2.0,1.9,,,,,,,,,
92903,2006,8.3,9.7,8.9,5.3,8.1,8.0,8.6,10.6,13.3,0.5,1.4,21.6,13.6,,21.4,13.2,12.3,,,,,,,,
92903,2007,6.5,7.5,9.7,2.2,7.4,4.4,8.3,8.1,16.9,0.3,0.0,8.6,18.4,0.0,16.8,8.8,33.3,,,,,,,,
92903,2008,3.4,4.3,3.9,1.4,3.5,3.6,3.2,4.4,3.3,0.0,0.0,2.9,6.3,0.0,9.3,3.8,100.0,,,,,,,,
92903,2009,6.2,7.9,7.2,2.4,5.8,5.4,7.0,8.7,13.7,0.0,0.6,10.9,17.2,,18.2,4.6,0.0,,,,,,,,
92903,2010,4.6,4.8,5.5,3.2,3.9,3.9,5.2,5.6,11.8,0.4,0.0,7.0,11.8,,15.6,5.0,19.0,,,,,,,,
92903,2011,3.6,4.8,4.5,0.9,3.0,3.8,3.5,3.6,1.6,0.7,0.6,6.7,5.7,,11.2,1.6,5.6,0.0,0.0,0.0,0.0,,,,
92903,2012,1.5,2.0,0.8,1.5,1.4,1.9,1.0,1.9,0.0,0.4,0.0,3.6,1.6,,5.0,1.8,4.5,0.0,0.0,0.0,,,,,
92903,2013,3.1,2.2,4.3,2.9,3.2,2.9,3.3,3.1,5.1,1.1,0.6,3.4,3.8,0.0,9.7,3.1,0.0,0.0,5.9,16.7,,,,,
92903,2014,1.7,2.5,1.0,1.4,2.5,1.6,1.9,1.0,0.0,1.2,0.0,0.0,1.6,0.0,4.8,1.8,20.0,0.0,1.7,0.0,0.0,,,,
92903,2015,1.1,1.8,0.5,0.6,1.1,0.7,1.5,0.7,2.2,0.3,0.0,0.0,1.1,0.0,3.8,0.4,0.0,0.0,1.8,0.0,0.0,,,,
92903,2016,0.7,0.6,0.9,0.8,0.5,0.8,0.7,0.5,1.0,0.2,0.0,2.9,0.7,,2.5,1.3,9.1,0.0,0.0,0.0,0.0,,,8.7,
92903,2017,1.3,1.1,1.2,1.8,1.1,1.6,1.0,1.3,1.0,0.2,0.0,0.0,2.1,,4.9,0.9,0.0,0.0,1.3,0.0,0.0,1.5,,0.0,0.0
92903,2018,0.6,0.6,0.3,0.9,0.5,0.5,0.7,0.6,2.2,0.1,0.0,0.0,1.6,,1.8,1.3,5.9,0.0,1.4,0.0,0.0,0.7,,5.6,0.0
92903,2019,0.7,0.2,0.6,1.0,0.8,0.4,0.9,0.3,0.7,0.1,0.0,0.0,1.1,,1.5,0.4,0.0,2.4,2.7,0.0,0.0,0.5,,0.0,0.0
92904,2003,0.4,,0.5,0.4,0.3,0.4,0.4,0.7,,0.2,,,,,0.6,1.1,,,,,,,,,
92904,2004,0.7,0.6,2.4,0.5,1.7,0.8,0.7,2.0,,0.8,,,3.7,,2.1,1.6,,,,,,,,,
92904,2005,0.4,0.5,1.3,0.1,0.7,0.4,0.5,0.6,,0.4,,,,,1.8,1.0,,,,,,,,,
92904,2006,0.8,1.9,1.7,0.5,1.5,0.8,0.9,1.5,0.0,0.7,0.0,0.0,0.0,,2.2,1.5,0.0,,,,,,,,
92904,2007,2.0,2.7,3.6,1.4,2.6,1.3,2.7,3.3,0.0,1.6,0.7,8.3,0.0,,6.0,2.7,1.0,,,,,,,,
92904,2008,2.3,4.1,3.1,1.7,2.9,1.7,2.9,4.1,0.0,1.4,0.0,0.0,3.8,,7.6,0.5,0.3,,,,,,,,
92904,2009,3.1,2.3,5.6,2.4,2.8,2.9,3.2,4.5,8.3,3.6,0.0,14.3,11.3,,10.0,3.9,10.0,,,,,,,,
92904,2010,1.7,4.9,2.1,0.6,1.6,1.6,1.9,1.7,3.0,1.1,0.0,0.0,4.1,,5.4,0.9,4.2,,,,,,,,
92904,2011,1.2,2.8,1.4,0.7,1.9,1.3,1.2,1.5,0.0,0.3,0.0,0.0,2.3,,3.0,0.6,0.0,0.0,0.0,0.0,0.0,,,,
