District_Id,Year,Regular_All_Funds,Regular_General_Funds,Gifted_Talented_All_Funds,Gifted_Talented_General_Funds,Career_Technology_All_Funds,Career_Technology_General_Funds,Students_With_Disabilities_All_Funds,Students_With_Disabilities_General_Funds,Compensatory_Education_All_Funds,Compensatory_Education_General_Funds,Bilingual_All_Funds,Bilingual_General_Funds,Athletics_Related_Activities_All_Funds,Athletics_Related_Activities_General_Funds,High_School_Allotment_All_Funds,High_School_Allotment_General_Funds,Pre_K_Regular_All_Funds,Pre_K_Regular_General_Funds,Pre_K_Bilingual_All_Funds,Pre_K_Bilingual_General_Funds,Pre_K_Comp_Ed_All_Funds,Pre_K_Comp_Ed_General_Funds,Pre_K_Total_All_Funds,Pre_K_Total_General_Funds,Total_Program_Expenditures_All_Funds,Total_Program_Expenditures_General_Funds
98904,2014,4165098,3989958,68748,68748,295224,295224,528289,479763,767567,586036,356340,354114,341863,341863,99397,99397,0,164387,0,0,0,0,164387,164387,9101240,8175488
98904,2015,4292300,4099999,60467,60467,299020,299020,540631,504787,785628,595722,347194,344981,321528,321528,101073,101073,0,106728,0,0,0,0,106728,106728,9320180,8354631
98904,2016,4173592,4090314,58352,58352,360846,354936,585348,513716,851753,650123,356953,354727,323853,323853,89705,89705,0,116060,0,0,0,0,116060,116060,9233352,8317189
98904,2017,4146334,4069350,25670,25670,385531,385531,662208,582334,772119,572124,307688,305358,324647,324647,80793,80793,0,175136,0,0,0,0,175136,175136,9174123,8271413
98904,2018,4087500,3973489,14654,14654,425205,425205,537681,470975,900165,719537,195532,193158,350266,350266,75927,75927,58050,198204,0,0,0,0,256254,198204,9202653,8266168
98904,2019,4451751,4314240,20146,20146,461821,461821,609342,528974,898163,688701,196635,189603,373495,373495,72454,72454,50852,220180,0,0,0,0,271032,220180,9806278,8767281
99902,2005,597053,590117,7332,7332,141925,141925,237522,237522,503946,216407,7857,7857,77562,77562,0,0,0,0,0,0,0,0,0,0,2259249,1827263
99902,2006,626117,619891,2115,2115,145015,145015,172030,170998,477480,200594,35025,35025,88885,88885,0,0,0,0,0,0,0,0,0,0,2288076,1868047
99902,2007,702420,687944,1543,1543,152856,152856,156629,147706,463319,194782,18770,13545,69746,69746,0,0,0,0,0,0,0,0,0,0,2273782,1854214
99902,2008,877755,863654,1453,1453,180397,180397,143330,133860,396794,132430,7070,7070,76193,76193,0,0,0,0,0,0,0,0,0,0,2540865,2109315
99902,2009,890483,875643,1766,1766,170939,170939,140428,129127,327512,142948,26263,26263,72765,72765,0,0,0,0,0,0,0,0,0,0,2425983,2067466
99902,2010,943872,874001,3428,3428,182481,182481,146022,97864,334866,136346,8331,8331,72916,72916,17414,17414,0,0,0,0,0,0,0,0,2605192,2136731
99902,2011,847695,774929,10344,10344,171443,171443,155511,141535,253792,178874,18395,18395,86500,86500,21932,21932,0,0,0,0,0,0,0,0,2352947,2037486
99902,2012,817435,778461,9077,9077,167329,167329,139011,125905,217347,162782,19323,19323,84557,84557,16123,16123,0,0,0,0,0,0,0,0,2325688,2040012
99902,2013,839837,821004,8920,8920,178212,178212,144172,131823,244217,192508,20132,20132,80608,80608,16580,16580,0,0,0,0,0,0,0,0,2344646,2099790
99902,2014,980566,948925,11195,11195,187896,187896,157326,147605,253789,201800,29341,29341,86033,86033,21753,21753,0,0,0,0,0,52658,0,0,2640875,2363304
99902,2015,955522,940709,11308,11308,195424,195424,118987,105225,243321,202411,12746,12746,79369,79369,18666,18666,0,0,0,0,0,53529,0,0,2449359,2196314
99902,2016,987008,958521,5994,5994,195929,195929,125380,115168,233637,183298,13512,13512,90974,90974,9951,9951,0,0,0,0,0,27909,0,0,2475197,2204760
99902,2017,1009493,994402,7027,7027,196835,196835,142300,130521,217117,167997,14644,14644,98395,98395,15992,15992,0,0,0,0,0,29143,0,0,2522323,2275517
99902,2018,892764,880084,14442,14442,191720,191720,148558,137766,358175,277278,14185,14185,120368,120368,18239,18239,0,0,0,0,0,59535,0,0,2630595,2363873
99902,2019,860632,827996,14887,14887,202099,202099,154954,144959,411065,296675,16518,16518,126187,126187,18018,18018,0,0,0,0,0,60825,0,0,2774181,2452322
99903,2005,1958598,1942404,22271,22271,288339,277545,1440576,431041,523985,221251,4170,4170,201279,201279,0,0,0,0,0,0,0,0,0,0,5960475,4366748
99903,2006,2098099,2081351,23302,23302,364263,356561,1461398,470289,603385,294193,3360,3360,202353,202353,0,0,0,0,0,0,0,0,0,0,6342570,4705545
99903,2007,2132542,2116593,24486,24486,313858,313436,1393077,422973,642507,358541,3590,3590,224674,224674,0,0,0,0,0,0,0,0,0,0,6443164,4867741
99903,2008,2383183,2238578,26433,26433,392997,392247,1464239,438264,638720,405950,3423,3423,204953,204953,0,0,0,0,0,0,0,0,0,0,6584576,4919611
99903,2009,2921874,2784194,26277,26277,405963,405321,1419447,436266,747903,511004,3379,3379,206351,206351,0,0,0,0,0,0,0,0,0,0,7208311,5588620
99903,2010,2328454,2313232,28327,28327,401009,400625,1609638,513884,817051,423615,4045,4045,249212,249212,53604,53604,0,0,0,0,0,0,0,0,6997227,5238792
99903,2011,2886885,2607359,25311,25311,367086,366996,1381489,428286,685040,482841,3585,3585,240504,240504,61109,61109,0,0,0,0,0,0,0,0,7939885,6220069
99903,2012,2496328,2250512,18091,18091,406308,406308,1364933,423252,600249,423290,2872,2872,265664,265664,89439,89439,0,64346,0,0,0,0,64346,64346,7252925,5569460
99903,2013,2486162,2374654,15903,15903,457221,457221,1313901,400939,632242,435025,4597,4597,260175,260175,82674,82674,0,103510,0,0,0,0,103510,103510,7288504,5752573
99903,2014,2340625,2278735,16640,16640,520059,520059,1300201,395648,622960,408334,3456,3456,300649,300649,90112,90112,0,97444,0,921,0,8093,97444,97444,7022196,5502978
99903,2015,2372224,2253343,15160,15160,483202,483202,1324640,333055,678195,445390,3625,3625,346420,346420,107001,107001,0,135508,0,0,0,0,135508,135508,7212480,5537739
99903,2016,2361219,2314383,15768,15768,435198,435198,1251020,300315,642511,442623,3323,3323,302501,302501,134035,134035,0,119222,0,0,0,0,119222,119222,6973033,5388361
99903,2017,2560594,2434063,15365,15365,490871,490871,1321580,315519,634694,483713,3706,3706,288069,288069,150420,150420,0,64381,0,0,0,0,64381,64381,7433802,5756226
