District_Id,Year,Fall_Enrollment
217901,2012,257
217901,2013,253
217901,2014,241
217901,2015,250
217901,2016,242
217901,2017,249
217901,2018,227
217901,2019,224
218901,2005,979
218901,2006,1009
218901,2007,998
218901,2008,990
218901,2009,1007
218901,2010,932
218901,2011,915
218901,2012,908
218901,2013,932
218901,2014,948
218901,2015,919
218901,2016,909
218901,2017,833
218901,2018,815
218901,2019,802
219901,2005,221
219901,2006,220
219901,2007,224
219901,2008,228
219901,2009,212
219901,2010,244
219901,2011,251
219901,2012,237
219901,2013,241
219901,2014,239
219901,2015,259
219901,2016,259
219901,2017,250
219901,2018,262
219901,2019,258
219903,2005,1099
219903,2006,1053
219903,2007,1049
219903,2008,991
219903,2009,1046
219903,2010,1025
219903,2011,1059
219903,2012,1071
219903,2013,1110
219903,2014,1107
219903,2015,1077
219903,2016,1110
219903,2017,1121
219903,2018,1096
219903,2019,1090
219905,2005,257
219905,2006,237
219905,2007,213
219905,2008,228
219905,2009,204
219905,2010,223
219905,2011,231
219905,2012,239
219905,2013,234
219905,2014,209
219905,2015,225
219905,2016,241
219905,2017,259
219905,2018,251
219905,2019,255
220801,2005,272
220801,2006,231
220801,2007,226
220801,2008,262
220801,2009,341
220801,2010,362
220801,2011,326
220801,2012,325
220801,2013,349
220801,2014,342
220801,2015,363
220801,2016,392
220801,2017,415
220801,2018,381
220801,2019,391
220802,2005,274
220802,2006,355
220802,2007,404
220802,2008,430
220802,2009,461
220802,2010,502
220802,2011,495
220802,2012,997
220802,2013,1176
220802,2014,1284
220802,2015,1392
220802,2016,1442
220802,2017,1486
220802,2018,1532
220802,2019,1550
220803,2005,105
220803,2006,114
220804,2005,661
220804,2006,619
220804,2007,620
220804,2008,838
220804,2009,620
220804,2010,712
220804,2011,560
220804,2012,654
220804,2013,639
220806,2005,277
220806,2006,266
220806,2007,274
220807,2005,143
220807,2006,159
220808,2005,417
220808,2006,339
220808,2007,568
220808,2008,322
220808,2009,313
220808,2010,359
220809,2005,345
220809,2006,356
220809,2007,368
220809,2008,374
220809,2009,385
220809,2010,417
220809,2011,482
220809,2012,505
220809,2013,521
220809,2014,523
220809,2015,517
220809,2016,516
220809,2017,569
220809,2018,570
220809,2019,576
220810,2005,267
220810,2006,322
220810,2007,350
220810,2008,379
220810,2009,408
220810,2010,480
220810,2011,520
220810,2012,617
220810,2013,670
220810,2014,695
220810,2015,815
220810,2016,831
220810,2017,843
220810,2018,853
220810,2019,879
220811,2005,218
220811,2006,222
220811,2007,247
220811,2008,295
220811,2009,306
220811,2010,306
220811,2011,355
220811,2012,357
220811,2013,549
220811,2014,532
220811,2015,492
220811,2016,497
220811,2017,520
220811,2018,377
220811,2019,302
220812,2005,163
220812,2006,141
220812,2007,214
220812,2008,187
220812,2009,217
220812,2010,201
220812,2011,167
220812,2012,179
220812,2013,196
220812,2014,200
220813,2007,356
220813,2008,412
220813,2009,915
220813,2010,1948
220813,2011,2182
220813,2012,2396
220813,2013,3422
220813,2014,3652
220814,2008,133
220814,2009,153
220814,2010,155
220814,2011,152
220814,2012,159
220814,2013,296
220814,2014,329
220814,2015,334
220814,2016,327
220814,2017,342
220814,2018,345
220814,2019,332
220815,2009,127
220815,2010,268
220815,2011,344
220815,2012,407
220815,2013,488
220815,2014,502
220815,2015,507
220815,2016,506
220815,2017,518
220815,2018,510
220815,2019,647
220816,2009,502
220816,2010,590
220816,2011,645
220816,2012,764
220816,2013,1692
220816,2014,2379
220816,2015,2489
220817,2012,330
220817,2013,475
220817,2014,719
220817,2015,864
220817,2016,1280
220817,2017,2208
220817,2018,2715
220817,2019,3005
220818,2013,577
220818,2014,606
220819,2016,457
220819,2017,804
220819,2018,945
220819,2019,1401
220901,2005,62160
220901,2006,63308
220901,2007,62830
220901,2008,62560
220901,2009,62953
220901,2010,63385
220901,2011,64380
220901,2012,64592
220901,2013,64913
220901,2014,64629
220901,2015,63814
220901,2016,63167
220901,2017,62085
220901,2018,61020
220901,2019,59783
220902,2005,22297
220902,2006,22482
220902,2007,22488
220902,2008,22007
220902,2009,22505
220902,2010,22803
220902,2011,23441
220902,2012,23629
220902,2013,24119
220902,2014,24252
220902,2015,24329
220902,2016,24245
220902,2017,23767
220902,2018,23607
220902,2019,23518
220904,2005,3964
220904,2006,4217
220904,2007,4500
220904,2008,4746
220904,2009,4927
220904,2010,5046
220904,2011,5056
220904,2012,5325
220904,2013,5385
220904,2014,5507
220904,2015,5528
220904,2016,5609
220904,2017,5874
220904,2018,5822
220904,2019,6166
220905,2005,79576
220905,2006,80208
220905,2007,79369
220905,2008,78732
220905,2009,79114
220905,2010,80103
220905,2011,81511
220905,2012,82853
220905,2013,83255
220905,2014,84360
220905,2015,85695
220905,2016,86869
220905,2017,87233
220905,2018,86039
220905,2019,84332
220906,2005,13800
220906,2006,13880
220906,2007,13887
220906,2008,13892
220906,2009,13777
220906,2010,13619
220906,2011,13614
220906,2012,13448
220906,2013,13328
220906,2014,13469
220906,2015,13689
220906,2016,13768
220906,2017,13804
220906,2018,13924
220906,2019,13885
220907,2005,23665
220907,2006,25781
220907,2007,27794
220907,2008,29359
220907,2009,30173
220907,2010,31450
220907,2011,32613
220907,2012,33017
220907,2013,33254
220907,2014,33685
220907,2015,33552
220907,2016,34099
220907,2017,34570
220907,2018,34856
220907,2019,34999
220908,2005,22981
220908,2006,25617
220908,2007,27940
220908,2008,29615
220908,2009,30699
220908,2010,31614
220908,2011,32208
220908,2012,32509
220908,2013,32831
220908,2014,32735
220908,2015,33357
220908,2016,33738
220908,2017,34262
220908,2018,34983
220908,2019,35198
220909,2005,112
220910,2005,2517
220910,2006,2696
220910,2007,2696
220910,2008,2844
220910,2009,2833
220910,2010,2951
220910,2011,3170
220910,2012,3142
220910,2013,3243
220910,2014,3213
220910,2015,3197
220910,2016,3296
220910,2017,3503
220910,2018,3347
220910,2019,3367
220912,2005,12575
220912,2006,15083
220912,2007,14160
220912,2008,14905
220912,2009,14986
220912,2010,15063
220912,2011,15141
220912,2012,15012
220912,2013,15000
220912,2014,15002
220912,2015,14918
220912,2016,15050
220912,2017,15185
220912,2018,15203
220912,2019,15686
220914,2005,2926
220914,2006,2927
220914,2007,3052
220914,2008,3071
220914,2009,3158
220914,2010,3155
220914,2011,3167
220914,2012,3090
220914,2013,3147
220914,2014,3181
220914,2015,3127
220914,2016,3134
220914,2017,3126
220914,2018,3118
220914,2019,3068
220915,2005,5863
220915,2006,5811
220915,2007,5813
220915,2008,5768
220915,2009,5751
220915,2010,5822
220915,2011,5754
220915,2012,5926
220915,2013,5912
220915,2014,5970
220915,2015,6141
220915,2016,6229
220915,2017,6330
220915,2018,6481
220915,2019,6567
220916,2005,19426
220916,2006,19954
220916,2007,20209
220916,2008,20350
220916,2009,20499
220916,2010,20692
220916,2011,21000
220916,2012,21540
220916,2013,21775
220916,2014,22129
220916,2015,22365
220916,2016,22780
220916,2017,23065
220916,2018,23364
220916,2019,23624
220917,2005,3277
220917,2006,3276
220917,2007,3322
220917,2008,3413
220917,2009,3497
220917,2010,3590
220917,2011,3604
220917,2012,3660
220917,2013,3808
220917,2014,3938
220917,2015,4073
220917,2016,4044
220917,2017,4002
220917,2018,3904
220917,2019,3780
220918,2005,9404
220918,2006,10861
220918,2007,12629
220918,2008,14119
220918,2009,15235
220918,2010,16089
220918,2011,16664
220918,2012,17108
220918,2013,17674
220918,2014,18155
220918,2015,18609
220918,2016,19158
220918,2017,19591
220918,2018,19251
220918,2019,19994
220919,2005,7324
220919,2006,7526
220919,2007,7772
220919,2008,7806
220919,2009,7817
220919,2010,7723
220919,2011,7642
220919,2012,7673
220919,2013,7697
220919,2014,7791
220919,2015,7869
220919,2016,8056
220919,2017,8190
220919,2018,8341
220919,2019,8344
220920,2005,4916
220920,2006,5112
220920,2007,5405
220920,2008,5689
220920,2009,5845
220920,2010,5906
220920,2011,6271
220920,2012,6384
220920,2013,6514
220920,2014,6552
220920,2015,6646
220920,2016,6697
220920,2017,6794
220920,2018,6842
220920,2019,6836
221801,2005,216
221801,2006,206
221801,2007,2420
221801,2008,2681
221801,2009,3834
221801,2010,4796
221801,2011,7096
221801,2012,7259
221801,2013,10537
221801,2014,12522
221801,2015,14031
221801,2016,12778
221801,2017,14218
221801,2018,13067
221801,2019,12116
221901,2005,16816
221901,2006,16563
221901,2007,16622
221901,2008,16421
221901,2009,16372
221901,2010,16851
221901,2011,16987
221901,2012,16993
221901,2013,16992
221901,2014,17184
221901,2015,17291
221901,2016,16875
221901,2017,16871
221901,2018,16760
221901,2019,16484
221904,2005,1341
221904,2006,1267
221904,2007,1181
221904,2008,1188
221904,2009,1118
221904,2010,1110
221904,2011,1149
221904,2012,1180
221904,2013,1181
221904,2014,1179
221904,2015,1127
221904,2016,1098
221904,2017,1104
221904,2018,1168
221904,2019,1137
221905,2005,132
221905,2006,166
221905,2007,176
221905,2008,183
221905,2009,205
221905,2010,198
221905,2011,196
221905,2012,181
221905,2013,171
221905,2014,177
221905,2015,215
221905,2016,224
221905,2017,196
221905,2018,165
221905,2019,171
221911,2005,1002
221911,2006,986
221911,2007,1015
221911,2008,1046
221911,2009,1010
221911,2010,1031
221911,2011,1028
221911,2012,1023
221911,2013,1014
221911,2014,1051
221911,2015,1133
221911,2016,1156
221911,2017,1161
221911,2018,1216
221911,2019,1250
221912,2005,2843
221912,2006,2970
221912,2007,3051
221912,2008,3224
221912,2009,3186
221912,2010,3277
221912,2011,3331
221912,2012,3391
221912,2013,3649
221912,2014,3829
221912,2015,3992
221912,2016,4071
221912,2017,4244
221912,2018,4405
221912,2019,4586
222901,2005,142
222901,2006,145
222901,2007,144
222901,2008,152
222901,2009,167
222901,2010,166
222901,2011,138
222901,2012,131
222901,2013,116
222901,2014,140
222901,2015,142
222901,2016,157
222901,2017,146
222901,2018,144
222901,2019,121
223901,2005,1909
223901,2006,1835
223901,2007,1790
223901,2008,1790
223901,2009,1753
223901,2010,1761
223901,2011,1803
223901,2012,1765
223901,2013,1839
223901,2014,1782
223901,2015,1808
223901,2016,1868
223901,2017,1837
223901,2018,1752
223901,2019,1725
223902,2005,304
223902,2006,319
223902,2007,288
223902,2008,273
223902,2009,266
223902,2010,280
223902,2011,287
223902,2012,302
223902,2013,325
223902,2014,325
223902,2015,348
223902,2016,329
223902,2017,318
223902,2018,282
223902,2019,289
223904,2005,237
223904,2006,237
223904,2007,212
223904,2008,201
223904,2009,227
223904,2010,212
223904,2011,229
223904,2012,223
223904,2013,224
223904,2014,246
223904,2015,248
223904,2016,245
223904,2017,279
223904,2018,313
223904,2019,335
224901,2005,203
224901,2006,210
224901,2007,206
224901,2008,218
224901,2009,219
224901,2010,205
224901,2011,211
224901,2012,208
224901,2013,203
224901,2014,197
224901,2015,194
224901,2016,162
224901,2017,155
224901,2018,136
224901,2019,147
224902,2005,112
224902,2006,105
224902,2007,99
224902,2008,122
224902,2009,120
224902,2010,117
224902,2011,103
224902,2012,113
224902,2013,109
224902,2014,92
224902,2015,147
224902,2016,141
224902,2017,153
224902,2018,162
224902,2019,144
225902,2005,5133
225902,2006,5204
225902,2007,5341
225902,2008,5311
225902,2009,5182
225902,2010,5278
225902,2011,5290
225902,2012,5430
225902,2013,5524
225902,2014,5431
225902,2015,5415
225902,2016,5343
225902,2017,5312
225902,2018,5289
225902,2019,5379
225905,2005,137
225905,2006,123
225905,2007,132
225905,2008,132
225905,2009,133
225905,2010,165
225905,2011,155
225905,2012,147
225905,2013,134
225905,2014,157
225905,2015,141
225905,2016,152
225905,2017,168
225905,2018,168
225906,2005,860
225906,2006,848
225906,2007,844
225906,2008,859
225906,2009,890
225906,2010,907
225906,2011,939
225906,2012,968
225906,2013,1008
225906,2014,1004
225906,2015,1002
225906,2016,985
225906,2017,1022
225906,2018,1035
225906,2019,1034
225907,2005,403
225907,2006,427
225907,2007,409
225907,2008,427
225907,2009,440
225907,2010,449
225907,2011,452
225907,2012,438
225907,2013,471
225907,2014,497
225907,2015,544
225907,2016,569
225907,2017,578
225907,2018,605
225907,2019,633
226801,2010,633
226801,2011,745
226801,2012,836
226801,2013,960
226801,2014,1165
226801,2015,1766
226801,2016,2332
226801,2017,2656
226801,2018,2737
226801,2019,2793
226901,2005,374
226901,2006,379
226901,2007,409
226901,2008,379
226901,2009,393
226901,2010,429
226901,2011,450
226901,2012,442
226901,2013,445
226901,2014,471
226901,2015,496
226901,2016,487
226901,2017,477
226901,2018,523
226901,2019,549
226903,2005,14653
226903,2006,14492
226903,2007,14333
226903,2008,14176
226903,2009,14367
226903,2010,13918
226903,2011,14043
226903,2012,14147
226903,2013,14427
226903,2014,14550
226903,2015,14626
226903,2016,14629
226903,2017,14572
226903,2018,14567
226903,2019,14520
226905,2005,338
226905,2006,335
226905,2007,349
226905,2008,340
226905,2009,337
226905,2010,339
226905,2011,319
226905,2012,300
226905,2013,302
226905,2014,287
226905,2015,316
226905,2016,321
226905,2017,339
226905,2018,363
226905,2019,336
226906,2005,958
226906,2006,952
226906,2007,954
226906,2008,979
226906,2009,1001
226906,2010,1038
226906,2011,1047
226906,2012,1045
226906,2013,1040
226906,2014,1089
226906,2015,1103
226906,2016,1102
226906,2017,1111
226906,2018,1132
226906,2019,1175
226907,2005,1188
226907,2006,1203
226907,2007,1147
226907,2008,1096
226907,2009,1073
226907,2010,1102
226907,2011,1070
226907,2012,1074
226907,2013,1062
226907,2014,1054
226907,2015,1108
226907,2016,1126
226907,2017,1117
226907,2018,1134
226907,2019,1171
226908,2005,288
226908,2006,289
226908,2007,280
226908,2008,270
226908,2009,276
226908,2010,258
226908,2011,274
226908,2012,258
226908,2013,251
226908,2014,272
226908,2015,282
226908,2016,261
226908,2017,272
226908,2018,269
226908,2019,285
227801,2005,433
227801,2006,434
227801,2007,422
227801,2008,464
227801,2009,309
227801,2010,306
227801,2011,257
227801,2012,115
227801,2013,123
227801,2014,167
227803,2005,149
227803,2006,151
227803,2007,156
227803,2008,157
227803,2009,171
227803,2010,188
227803,2011,232
227803,2012,253
227803,2013,653
227803,2014,1111
227803,2015,1368
227803,2016,1863
227803,2017,1991
227803,2018,2116
227803,2019,2093
227804,2005,415
227804,2006,452
227804,2007,468
227804,2008,603
227804,2009,665
227804,2010,677
227804,2011,728
227804,2012,799
227804,2013,843
227804,2014,871
227804,2015,922
227804,2016,926
227804,2017,958
227804,2018,996
227804,2019,1017
227805,2005,122
227805,2006,117
227805,2007,122
227805,2008,119
227805,2009,141
227805,2010,227
227805,2011,251
227805,2012,259
227805,2013,218
227805,2014,237
227805,2015,271
227805,2016,287
227805,2017,294
227805,2018,297
227805,2019,334
227806,2005,902
227806,2006,1024
227806,2007,971
227806,2008,944
227806,2009,900
227806,2010,907
227806,2011,752
227806,2012,776
227806,2013,770
227806,2014,638
227806,2015,439
227806,2016,567
227806,2017,589
227806,2018,674
227806,2019,638
227811,2005,180
227811,2006,125
227811,2007,137
227812,2005,37
227812,2006,43
227812,2007,51
227812,2008,33
227812,2009,22
227814,2005,207
227814,2006,252
227814,2007,301
227814,2008,315
227814,2009,303
227814,2010,304
227814,2011,346
227814,2012,343
227814,2013,365
227814,2014,360
227814,2015,358
227814,2016,357
227814,2017,378
227814,2018,381
227814,2019,385
227816,2005,208
227816,2006,253
227816,2007,264
227816,2008,289
227816,2009,412
227816,2010,1104
227816,2011,1930
227816,2012,2583
227816,2013,2960
227816,2014,3070
227816,2015,3444
227816,2016,3841
227816,2017,3970
227816,2018,3948
227816,2019,4025
227817,2005,154
227817,2006,155
227817,2007,188
227817,2008,160
227817,2009,182
227817,2010,217
227817,2011,221
227817,2012,250
227817,2013,308
227817,2014,353
227817,2015,392
227817,2016,390
227817,2017,455
227817,2018,501
227817,2019,548
227818,2005,243
227818,2006,371
227818,2007,271
227818,2008,301
227818,2009,290
227818,2010,357
227818,2011,363
227818,2012,297
227818,2013,387
227819,2005,150
227819,2006,178
227819,2007,216
227819,2008,255
227819,2009,252
227819,2010,256
227819,2011,259
227819,2012,296
227819,2013,298
227819,2014,305
227819,2015,304
227819,2016,303
227819,2017,304
227819,2018,295
227819,2019,298
227820,2005,147
227820,2006,256
227820,2007,313
227820,2008,365
227820,2009,462
227820,2010,637
227820,2011,992
227820,2012,1475
227820,2013,2081
227820,2014,3098
227820,2015,3860
227820,2016,4490
227820,2017,4989
227820,2018,5167
227820,2019,27047
227821,2006,137
227821,2007,213
227821,2008,231
227821,2009,235
227821,2010,317
227821,2011,375
227821,2012,400
227821,2013,395
227821,2014,374
227821,2015,491
227821,2016,543
227821,2017,556
227821,2018,524
227821,2019,508
227822,2007,246
227822,2008,275
227822,2009,422
227822,2010,526
227823,2008,180
227824,2010,88
227824,2011,179
227824,2012,308
227824,2013,717
227824,2014,854
227824,2015,847
227824,2016,793
227824,2017,669
227824,2018,633
227824,2019,1037
227825,2013,118
227825,2014,278
227825,2015,411
227825,2016,548
227825,2017,702
227825,2018,809
227825,2019,1556
227826,2015,276
227826,2016,332
227826,2017,377
227826,2018,476
227826,2019,457
227827,2015,132
227827,2016,147
227827,2017,148
227827,2018,196
227827,2019,382
227828,2016,279
227828,2017,226
227828,2018,350
227828,2019,118
227829,2019,459
227901,2005,79707
227901,2006,81003
227901,2007,81917
227901,2008,82181
227901,2009,83033
227901,2010,84245
227901,2011,85273
227901,2012,86124
227901,2013,86233
227901,2014,85014
227901,2015,84191
227901,2016,83270
227901,2017,82766
227901,2018,81346
227901,2019,79787
227904,2005,17550
227904,2006,18730
227904,2007,19734
227904,2008,20707
227904,2009,21574
227904,2010,22013
227904,2011,22657
227904,2012,22987
227904,2013,23302
227904,2014,23497
227904,2015,23913
227904,2016,24070
227904,2017,24562
227904,2018,25269
227904,2019,25361
227907,2005,3828
227907,2006,4548
227907,2007,5096
227907,2008,5825
227907,2009,6216
227907,2010,6902
227907,2011,7173
227907,2012,7685
227907,2013,8039
227907,2014,8619
227907,2015,8819
227907,2016,8856
227907,2017,8834
227907,2018,9061
227907,2019,9445
227909,2005,7098
227909,2006,7141
227909,2007,7216
227909,2008,7306
227909,2009,7330
227909,2010,7487
227909,2011,7691
227909,2012,7776
227909,2013,7837
227909,2014,7983
227909,2015,7937
227909,2016,8058
227909,2017,8116
227909,2018,8055
227909,2019,8105
227910,2005,7728
227910,2006,8232
227910,2007,8484
227910,2008,9159
227910,2009,9498
227910,2010,10032
227910,2011,10673
227910,2012,11120
227910,2013,11317
227910,2014,11611
227910,2015,11648
227910,2016,11508
227910,2017,11238
227910,2018,11169
227910,2019,10828
227912,2005,1161
227912,2006,1194
227912,2007,1214
227912,2008,1238
227912,2009,1237
227912,2010,1224
227912,2011,1276
227912,2012,1328
227912,2013,1339
227912,2014,1383
227912,2015,1363
227912,2016,1435
227912,2017,1448
227912,2018,1472
227912,2019,1529
227913,2005,5065
227913,2006,5294
227913,2007,5563
227913,2008,5854
227913,2009,6129
227913,2010,6546
227913,2011,6940
227913,2012,7361
227913,2013,7779
227913,2014,8224
227913,2015,8796
227913,2016,9203
227913,2017,9791
227913,2018,10382
227913,2019,10695
228901,2005,680
228901,2006,652
228901,2007,694
228901,2008,686
228901,2009,702
228901,2010,712
228901,2011,729
228901,2012,681
228901,2013,748
228901,2014,719
228901,2015,715
228901,2016,744
228901,2017,766
228901,2018,768
228901,2019,739
228903,2005,1187
228903,2006,1188
228903,2007,1174
228903,2008,1162
228903,2009,1196
228903,2010,1192
228903,2011,1201
228903,2012,1185
228903,2013,1260
228903,2014,1223
228903,2015,1248
228903,2016,1289
228903,2017,1249
228903,2018,1236
228903,2019,1188
228904,2005,169
228904,2006,168
228904,2007,160
228904,2008,161
228904,2009,160
228904,2010,152
228904,2011,161
228904,2012,129
228904,2013,118
228904,2014,109
228904,2015,122
228904,2016,124
228904,2017,113
228904,2018,120
228904,2019,133
228905,2005,207
228905,2006,167
228905,2007,183
228905,2008,207
228905,2009,217
228905,2010,193
228905,2011,194
228905,2012,197
228905,2013,209
228905,2014,194
228905,2015,202
228905,2016,205
228905,2017,187
228905,2018,197
228905,2019,201
229901,2005,548
229901,2006,530
229901,2007,556
229901,2008,525
229901,2009,516
229901,2010,486
229901,2011,468
229901,2012,428
229901,2013,418
229901,2014,414
229901,2015,405
229901,2016,424
229901,2017,473
229901,2018,475
229901,2019,483
229903,2005,1382
229903,2006,1334
229903,2007,1383
229903,2008,1280
229903,2009,1338
229903,2010,1303
229903,2011,1276
229903,2012,1305
229903,2013,1315
229903,2014,1323
229903,2015,1298
229903,2016,1368
229903,2017,1304
229903,2018,1339
229903,2019,1284
229904,2005,1108
229904,2006,1133
229904,2007,1154
229904,2008,1194
229904,2009,1204
229904,2010,1219
229904,2011,1239
229904,2012,1254
229904,2013,1228
229904,2014,1251
229904,2015,1229
229904,2016,1264
229904,2017,1272
229904,2018,1301
229904,2019,1274
229905,2005,479
229905,2006,415
229905,2007,424
229905,2008,375
229905,2009,360
229905,2010,359
229905,2011,380
229905,2012,383
229905,2013,421
229905,2014,391
229905,2015,412
229905,2016,380
229905,2017,400
229905,2018,392
229905,2019,372
229906,2005,157
229906,2006,178
229906,2007,193
229906,2008,207
229906,2009,197
229906,2010,183
229906,2011,183
229906,2012,177
229906,2013,181
229906,2014,178
229906,2015,175
229906,2016,177
229906,2017,194
229906,2018,206
229906,2019,195
230901,2005,682
230901,2006,736
230901,2007,757
230901,2008,757
230901,2009,747
230901,2010,703
230901,2011,708
230901,2012,709
230901,2013,716
230901,2014,704
230901,2015,679
230901,2016,704
230901,2017,721
230901,2018,715
230901,2019,707
230902,2005,2307
230902,2006,2270
230902,2007,2367
230902,2008,2339
230902,2009,2375
230902,2010,2350
230902,2011,2422
230902,2012,2413
230902,2013,2390
230902,2014,2462
230902,2015,2415
230902,2016,2421
230902,2017,2413
230902,2018,2432
230902,2019,2491
230903,2005,844
230903,2006,856
230903,2007,847
230903,2008,892
230903,2009,839
230903,2010,836
230903,2011,843
230903,2012,903
230903,2013,847
230903,2014,843
230903,2015,869
230903,2016,879
230903,2017,880
230903,2018,939
230903,2019,956
230904,2005,327
230904,2006,317
230904,2007,301
230904,2008,278
230904,2009,282
230904,2010,299
230904,2011,309
230904,2012,299
230904,2013,284
230904,2014,314
230904,2015,308
230904,2016,305
230904,2017,383
230904,2018,376
230904,2019,342
230905,2005,1001
230905,2006,992
230905,2007,1008
230905,2008,997
230905,2009,1041
230905,2010,1070
230905,2011,1079
230905,2012,1075
230905,2013,1098
230905,2014,1039
230905,2015,1059
230905,2016,1103
230905,2017,1101
230905,2018,1074
230905,2019,1097
230906,2005,870
230906,2006,927
230906,2007,898
230906,2008,912
230906,2009,1020
230906,2010,980
230906,2011,986
230906,2012,996
230906,2013,1024
230906,2014,991
230906,2015,1015
230906,2016,1039
230906,2017,1076
230906,2018,1099
230906,2019,1116
230908,2005,700
230908,2006,766
230908,2007,775
230908,2008,758
230908,2009,732
230908,2010,736
230908,2011,750
230908,2012,763
230908,2013,755
230908,2014,769
230908,2015,768
230908,2016,726
230908,2017,760
230908,2018,740
230908,2019,754
231901,2005,480
231901,2006,467
231901,2007,465
231901,2008,466
231901,2009,494
231901,2010,477
231901,2011,483
231901,2012,511
231901,2013,534
231901,2014,546
231901,2015,545
231901,2016,579
231901,2017,542
231901,2018,555
231901,2019,566
231902,2005,218
231902,2006,225
231902,2007,213
231902,2008,207
231902,2009,200
231902,2010,237
231902,2011,228
231902,2012,236
231902,2013,261
231902,2014,261
231902,2015,277
231902,2016,280
231902,2017,276
231902,2018,309
231902,2019,300
232801,2005,122
232801,2006,140
232801,2007,138
232801,2008,132
232801,2009,109
232801,2010,108
232801,2011,76
232901,2005,251
232901,2006,281
232901,2007,273
232901,2008,245
232901,2009,248
232901,2010,239
232901,2011,255
232901,2012,299
232901,2013,323
232901,2014,372
232901,2015,404
232901,2016,421
232901,2017,446
232901,2018,455
232901,2019,460
232902,2005,552
232902,2006,557
232902,2007,543
232902,2008,511
232902,2009,491
232902,2010,505
232902,2011,525
232902,2012,548
232902,2013,521
232902,2014,530
232902,2015,514
232902,2016,509
232902,2017,502
232902,2018,467
232902,2019,448
232903,2005,5168
232903,2006,5143
232903,2007,5047
232903,2008,4972
232903,2009,4951
232903,2010,4971
232903,2011,4888
232903,2012,4794
232903,2013,4843
232903,2014,4825
232903,2015,4737
232903,2016,4750
232903,2017,4720
232903,2018,4457
232903,2019,4244
232904,2005,184
232904,2006,198
232904,2007,192
232904,2008,200
232904,2009,214
232904,2010,217
232904,2011,209
232904,2012,202
232904,2013,214
232904,2014,213
232904,2015,205
232904,2016,196
232904,2017,218
232904,2018,238
232904,2019,242
233801,2005,96
233801,2006,76
233901,2005,10321
233901,2006,10378
233901,2007,10167
233901,2008,10232
233901,2009,10109
233901,2010,10258
233901,2011,10346
233901,2012,10290
233901,2013,10300
233901,2014,10655
233901,2015,10643
233901,2016,10509
233901,2017,10532
233901,2018,10560
233901,2019,10425
233903,2005,191
233903,2006,191
233903,2007,199
233903,2008,198
233903,2009,214
233903,2010,203
233903,2011,210
233903,2012,215
233903,2013,208
233903,2014,193
233903,2015,206
233903,2016,190
233903,2017,195
233903,2018,212
233903,2019,199
234801,2005,45
234801,2006,39
234801,2007,33
234801,2008,38
234801,2009,84
234801,2010,88
234801,2011,96
234801,2012,99
234801,2013,100
234801,2014,95
234801,2015,114
234801,2016,117
234801,2017,114
234801,2018,102
234801,2019,77
234902,2005,1790
234902,2006,1884
234902,2007,1904
234902,2008,1926
234902,2009,1966
234902,2010,1982
234902,2011,2019
234902,2012,2017
234902,2013,2068
234902,2014,2067
234902,2015,2060
234902,2016,2118
234902,2017,2158
234902,2018,2177
234902,2019,2174
234903,2005,930
234903,2006,918
234903,2007,937
234903,2008,950
234903,2009,943
234903,2010,938
234903,2011,901
234903,2012,936
234903,2013,898
234903,2014,928
234903,2015,915
234903,2016,931
234903,2017,948
234903,2018,985
234903,2019,993
234904,2005,1216
234904,2006,1202
234904,2007,1167
234904,2008,1159
234904,2009,1121
234904,2010,1136
234904,2011,1102
234904,2012,1105
234904,2013,1090
234904,2014,1086
234904,2015,1100
234904,2016,1102
234904,2017,1078
234904,2018,1103
234904,2019,1125
234905,2005,482
234905,2006,472
234905,2007,500
234905,2008,491
234905,2009,499
234905,2010,494
234905,2011,489
234905,2012,478
234905,2013,483
234905,2014,490
234905,2015,513
234905,2016,512
234905,2017,523
234905,2018,531
234905,2019,523
234906,2005,2143
234906,2006,2157
234906,2007,2225
234906,2008,2241
234906,2009,2217
234906,2010,2297
234906,2011,2308
234906,2012,2274
234906,2013,2245
234906,2014,2316
234906,2015,2333
234906,2016,2401
234906,2017,2350
234906,2018,2419
234906,2019,2418
234907,2005,2683
234907,2006,2697
234907,2007,2663
234907,2008,2654
234907,2009,2664
234907,2010,2671
234907,2011,2620
234907,2012,2547
234907,2013,2524
234907,2014,2457
234907,2015,2429
234907,2016,2411
234907,2017,2400
234907,2018,2414
234907,2019,2519
234909,2005,452
234909,2006,485
234909,2007,446
234909,2008,410
234909,2009,412
234909,2010,421
234909,2011,430
234909,2012,433
234909,2013,407
234909,2014,404
234909,2015,392
234909,2016,373
234909,2017,410
234909,2018,450
234909,2019,425
235801,2006,110
235801,2007,116
235801,2008,188
235801,2009,227
235801,2010,218
235901,2005,968
235901,2006,982
235901,2007,953
235901,2008,907
235901,2009,935
235901,2010,858
235901,2011,844
235901,2012,864
235901,2013,905
235901,2014,915
235901,2015,918
235901,2016,919
235901,2017,889
235901,2018,865
235901,2019,884
235902,2005,14048
235902,2006,13972
235902,2007,13745
235902,2008,13541
235902,2009,13551
235902,2010,13680
235902,2011,13769
235902,2012,14333
235902,2013,14460
235902,2014,14484
235902,2015,14411
235902,2016,14428
235902,2017,14315
235902,2018,14243
235902,2019,14039
235904,2005,90
235904,2006,94
235904,2007,100
235904,2008,109
235904,2009,108
