DISTRICT,DA0CA07R,DA0CC07R,DA0CS07R,DA0CT07R,DACRB07R,DACRM07R,DACRR07R,DB0CA07R,DB0CC07R,DB0CS07R,DB0CT07R,DBCRB07R,DBCRM07R,DBCRR07R,DECRB07R,DECRM07R,DECRR07R,DF0CA07R,DF0CC07R,DF0CS07R,DF0CT07R,DFCRB07R,DFCRM07R,DFCRR07R,DH0CA07R,DH0CC07R,DH0CS07R,DH0CT07R,DHCRB07R,DHCRM07R,DHCRR07R,DI0CA07R,DI0CC07R,DI0CS07R,DI0CT07R,DICRB07R,DICRM07R,DICRR07R,DLCRB07R,DLCRM07R,DLCRR07R,DM0CA07R,DM0CC07R,DM0CS07R,DM0CT07R,DMCRB07R,DMCRM07R,DMCRR07R,DP0CA07R,DP0CC07R,DP0CS07R,DP0CT07R,DPCRB07R,DPCRM07R,DPCRR07R,DRCRB07R,DRCRM07R,DRCRR07R,DSCRB07R,DSCRM07R,DSCRR07R,DW0CA07R,DW0CC07R,DW0CS07R,DW0CT07R,DWCRB07R,DWCRM07R,DWCRR07R
"015805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015806",15.2,2.6,753,-2,6,19,12,14.5,0,682,85.7,0,15,7,4,17,12,15.2,5.3,741,-2,7,29,13,15.1,0,-1,92.3,7,21,13,.,.,.,-1,.,.,.,-1,-1,-1,15.3,0,771,-2,6,12,11,.,-1,.,-1,-1,-1,-1,5,24,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"015807",-1,5.4,838,25.7,4,26,16,.,-1,-1,6.7,0,0,0,7,25,11,-1,3.6,834,31.5,3,32,11,-1,4.3,866,26.4,0,28,14,.,.,-1,.,.,.,.,.,-1,.,-1,12.5,880,14.5,8,13,31,.,.,.,-1,-1,-1,-1,6,14,22,-1,-1,-1,.,16.7,-1,24,-1,50,-1
"015808",-1,-1,.,16.7,-1,-1,-1,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,-1,-1,-1
"015809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015812",.,.,.,0,-1,0,-1,.,.,.,-1,.,.,.,-1,0,-1,.,.,.,0,-1,-1,-1,.,.,.,0,-1,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,-1,-1,-1,.,.,.,.,.,.,.,-1,0,-1,-1,-1,-1,.,.,.,.,.,.,.
"015813",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015814",.,-1,-1,9.1,20,20,60,.,.,.,-1,.,.,.,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,0,20,20,60,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.
"015815",.,-1,-1,6.7,0,29,0,.,.,.,-1,.,.,.,0,0,0,.,.,.,0,-1,-1,-1,.,.,.,0,0,17,0,.,.,.,.,.,.,.,.,.,.,.,-1,-1,12.5,0,20,0,.,.,.,.,.,.,.,0,20,0,-1,-1,-1,.,-1,-1,-1,-1,-1,-1
"015816",.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.
"015817",-1,-1,.,5,0,13,15,.,.,.,.,.,.,.,0,17,13,-1,-1,.,5.9,-1,-1,0,-1,-1,.,5.2,0,13,15,.,.,.,.,.,.,.,.,.,.,-1,-1,.,3.8,-1,-1,40,.,.,.,.,.,.,.,-1,-1,25,.,.,-1,.,.,.,-1,.,.,.
"015819",-1,-1,.,4.8,13,19,19,-1,-1,.,8.3,18,18,18,0,0,0,-1,-1,.,7.1,11,22,22,.,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,0,14,14,14,.,.,.,.,.,.,.,8,17,8,-1,-1,-1,.,.,.,0,-1,-1,-1
"015820",.,-1,-1,5.9,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,0,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,14.3,.,-1,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,16.7,-1,-1,-1
"015822",.,0,740,50,6,22,16,.,-1,-1,-1,-1,-1,-1,0,27,8,.,-1,-1,57.1,0,14,14,.,0,749,54.5,9,18,25,.,.,.,.,.,.,.,.,.,.,.,0,762,45.5,9,27,17,.,.,.,.,.,.,.,7,13,19,-1,-1,-1,.,-1,.,20,-1,-1,-1
"015823",.,.,.,0,10,10,23,.,.,.,-1,.,.,.,10,10,25,.,.,.,0,17,17,29,.,.,.,0,10,10,23,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,0,-1,-1,17,.,.,.,.,.,.,.,10,10,25,.,.,.,.,.,.,-1,.,.,.
"015824",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015825",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015826",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015828",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015830",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015901",23.6,55.6,1126,-2,64,76,69,.,-1,-1,-2,-1,-1,-1,31,38,31,24.1,55.4,1105,-2,63,73,69,21.3,32.1,985,94.6,31,49,37,.,-1,.,-1,-1,-1,-1,-1,-1,-1,23.1,56.1,1146,-2,65,79,68,.,-1,-1,-2,-1,-1,-1,24,28,32,14,13,13,24,61.8,1162,-2,72,83,76
"015904",18.1,5.9,848,47.6,30,35,60,-1,-1,-1,-1,-1,-1,-1,29,33,60,17.8,3.8,837,53,27,29,65,18.2,5.6,847,47.4,29,34,60,.,-1,-1,-2,.,.,.,0,0,0,18.5,8.7,863,42.2,32,40,55,.,.,.,.,.,.,.,12,17,48,0,6,10,.,8.3,853,38.7,32,40,54
"015905",16.2,6.4,834,57,10,35,21,-1,0,728,-2,-1,-1,-1,9,34,20,16,6.6,818,64.4,10,27,25,16.1,6.7,837,55,11,35,21,.,.,-1,.,.,.,.,0,18,0,16.5,6,859,48.8,11,43,17,.,.,.,.,.,.,.,2,15,14,0,6,0,.,-1,-1,-1,-1,-1,-1
"015906",23.8,46.6,1071,-2,52,74,54,-1,40,976,100,40,60,40,20,60,20,23.3,50,1035,92.9,57,71,57,-1,25,1034,-2,45,82,55,.,.,.,.,.,.,.,.,.,.,24,43.8,1103,-2,47,77,52,-1,-1,-1,-1,-1,-1,-1,0,17,0,-1,-1,20,27.9,54.8,1126,93.9,56,76,54
"015907",16.5,6.6,834,72.5,27,39,49,16,5.4,800,78.8,14,27,29,27,39,49,16.6,6.3,826,81,27,35,53,16.4,6.1,841,68.7,28,39,51,.,-1,-1,-1,-1,-1,-1,5,27,5,16.4,7.1,847,62.7,27,43,44,-1,12.5,868,100,38,63,38,12,22,39,4,4,13,20.4,18.5,916,81.8,40,49,57
"015908",17.4,4.3,828,59.1,16,36,32,-1,0,-1,-2,-1,-1,-1,14,34,30,17,2.6,810,62.9,17,31,38,17.4,3.6,835,56.3,15,36,32,.,.,.,.,.,.,.,0,10,0,18.1,6.5,855,54.4,14,41,24,.,-1,-1,-1,-1,-1,-1,3,18,19,0,0,0,-1,28.6,912,77.8,11,20,11
"015909",16.9,7.3,849,48.7,11,34,14,.,-1,.,-1,-1,-1,-1,12,34,16,16.6,5.4,823,66.1,16,34,21,17,5.1,851,47,12,35,16,.,.,.,.,.,.,.,-1,-1,-1,-1,11.8,927,29.8,6,34,7,.,-1,-1,-1,-1,-1,-1,0,16,5,-1,-1,-1,-1,9.1,858,42.3,4,32,4
"015910",21.7,33.8,1024,80.7,48,65,58,18.1,14.2,914,82.8,20,33,34,25,49,34,21.7,30.9,1010,84,46,60,61,20.3,20.8,971,70.3,35,57,47,-1,36.4,1003,-2,33,67,44,8,48,16,21.8,37.4,1043,76.6,49,71,55,22.8,47.4,1073,91.9,63,78,70,22,41,36,10,17,23,22.6,44,1074,83.4,60,75,69
"015911",18.8,16.9,936,67.7,25,39,40,14.7,13.8,873,78.4,17,24,31,22,30,35,19.1,18,927,70.6,25,33,48,19.4,17.3,941,63.6,26,38,43,.,.,.,.,.,.,.,-1,-1,-1,18.5,15.7,952,63,26,46,32,.,.,-1,-1,.,.,.,7,14,25,0,20,0,18.9,17,941,67.5,26,43,41
"015912",17.8,7.1,882,45.9,27,47,44,-1,6.3,791,76.2,14,19,43,24,44,42,18.1,4.1,872,53.1,26,42,50,17.5,6.3,879,41.2,26,46,43,.,-1,-1,-1,-1,-1,-1,0,40,0,17.5,11.2,894,38.7,28,52,39,.,-1,-1,-1,-1,-1,-1,13,31,30,0,0,0,-1,12.9,950,66,43,63,55
"015913",22.1,31.3,1040,55.2,56,76,62,-1,-1,-1,66.7,40,40,60,-1,-1,-1,-1,0,-1,50,44,56,67,-1,40,1074,55.6,43,86,57,.,.,.,.,.,.,.,.,.,.,-1,40,1075,52.6,63,88,59,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,16.7,-1,42.9,69,85,64
"015914",22.6,32.8,1017,93.5,51,57,68,23.3,21.1,918,90.5,44,50,61,29,43,47,21.9,25.9,953,90,46,48,67,-1,20,1018,83.3,36,42,58,.,.,.,.,.,.,.,.,.,.,25,42.9,1072,87.5,55,65,69,-1,-1,-1,-1,-1,-1,-1,0,0,40,-1,-1,-1,22.9,52.2,1088,88.5,60,68,73
"015915",20.9,25.2,985,65.8,48,61,65,18.5,12.4,918,75.6,36,46,59,34,50,53,20.5,21.1,966,67.6,46,55,69,19.7,17.2,941,55.7,41,55,60,-1,28.6,1000,77.8,30,50,60,0,0,0,21.3,30,1008,63.7,50,68,60,23.4,44.3,1076,85.9,64,77,70,21,34,48,12,22,24,22.2,35.3,1042,74.2,60,73,72
"015916",19,18.2,939,52.7,27,47,40,16.4,6.8,873,60.7,19,33,34,19,37,31,19.1,18.5,936,56.5,28,41,44,19.1,12.9,915,45.3,24,44,39,.,-1,-1,60,60,100,60,0,0,0,18.5,17.9,943,47.9,26,53,36,23.7,35,1041,47.6,41,68,49,16,34,32,0,0,20,22.8,35.3,1030,53,38,62,47
"015917",16.8,4.8,833,41.5,12,31,30,-1,-1,-1,80,0,20,20,9,28,25,16.7,4.1,812,50,12,21,41,16.7,3.4,831,36.5,13,33,30,.,.,-1,.,.,.,.,-1,-1,-1,16.6,5.9,865,33.3,12,43,17,-1,-1,-1,-1,-1,-1,-1,1,16,18,0,0,0,18.8,12.5,888,50,12,29,24
"016901",23.3,33.3,1010,80,33,57,48,.,.,.,.,.,.,.,0,33,33,22.8,26.7,1000,93.8,31,44,63,-1,-1,-1,60,17,33,17,.,.,.,.,.,.,.,-1,-1,-1,-1,44.4,1026,64.3,36,71,33,.,-1,-1,-2,.,.,.,0,14,25,-1,-1,-1,24.3,35,1007,80,38,63,56
"016902",22.2,32.6,1069,74.1,39,59,59,.,-1,.,-1,-1,-1,-1,26,42,53,22.8,29.6,1033,79.4,47,56,72,21.6,33.3,-1,75,13,13,63,-1,.,-1,-1,-1,-1,-1,.,.,.,22,37.5,1141,66.7,28,64,40,.,.,.,.,.,.,.,14,31,45,-1,-1,-1,22.5,33.3,1058,76.6,44,68,58
"017901",21.3,40,1076,88.2,50,67,72,.,.,.,.,.,.,.,20,20,60,22,33.3,-1,100,33,67,50,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,-1,-1,-1,.,.,.,20.7,44.4,1060,81.8,58,67,83,.,.,.,.,.,.,.,22,44,56,-1,-1,-1,20.8,41.7,1115,92.3,50,71,64
"018901",20.1,13.8,981,87.9,58,71,76,.,.,.,-1,-1,-1,-1,53,60,73,20.4,10.8,974,92.5,60,68,80,19.1,9.1,956,84.6,38,54,62,.,.,.,.,.,.,.,.,.,.,19.6,19,995,80.8,54,77,69,-1,-1,-1,-1,-1,-1,-1,38,38,63,-1,-1,-1,20.2,13.3,989,90,62,74,80
"018902",18.9,21.1,952,90.5,24,57,36,-1,-1,.,-2,.,.,.,17,50,33,-1,22.2,920,100,22,33,50,-1,-1,-1,-1,-1,-1,0,.,.,.,.,.,.,.,.,.,.,19.4,20,-1,83.3,25,75,25,.,.,.,.,.,.,.,30,50,45,.,.,-1,21,26.7,955,88.2,29,53,47
"018903",.,-1,-1,60,-1,20,-1,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1
"018904",19.2,17.4,971,57.5,34,62,55,.,-1,-1,-1,-1,-1,-1,60,80,60,18.7,14.3,942,77.8,59,82,71,-1,-1,-1,60,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,19.1,22.2,1048,40.9,14,45,43,.,.,.,.,.,.,.,0,29,14,.,-1,.,18.8,21.1,968,55.9,29,60,50
"018905",.,.,.,0,0,20,0,.,.,.,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1
"018906",-1,-1,-1,57.1,29,57,43,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,66.7,33,67,50
"018907",18.4,8.3,980,54.5,35,45,55,.,.,.,.,.,.,.,33,33,67,18.4,9.1,978,78.6,33,50,58,-1,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,12.5,38,38,50,.,.,.,.,.,.,.,31,38,46,.,.,.,-1,10,973,45.5,35,45,55
"018908",.,-1,-1,50,17,57,17,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,0,50,0,.,-1,.,.,-1,-1,50,17,57,17
"019901",19.6,16.7,-1,84.2,41,56,49,17,0,-1,-2,38,62,38,24,29,35,20.1,19,-1,80.8,42,54,50,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,19.2,14.8,-1,87.1,39,57,48,.,.,.,.,.,.,.,0,10,17,-1,40,-1,20.8,25,-1,76.2,42,53,51
"019902",20.3,24.4,.,64.1,27,31,43,16.6,0,.,90.9,8,8,23,18,18,29,21.4,23.8,.,70,45,43,63,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,18.8,21.1,.,55.9,14,22,27,.,.,.,.,.,.,.,0,3,14,-1,-1,-1,21.1,30,.,57.7,33,36,49
"019903",19,8.7,.,79.3,29,37,57,-1,-1,.,-1,-1,-1,-1,0,10,38,18.1,7.1,.,82.4,18,22,59,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,19.9,12.5,.,66.7,45,58,55,.,.,.,.,.,.,.,0,11,14,-1,-1,-1,19,10,.,80,33,38,67
"019905",19.9,23.8,-1,88.9,38,62,43,16.5,7.1,-1,73.7,10,29,24,16,42,16,20.5,25.6,-1,89.6,39,57,47,-1,.,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,.,.,.,18.9,22.2,-1,85.7,37,68,39,.,.,.,.,.,.,.,0,22,7,-1,-1,-1,20.7,28.6,-1,90,47,72,50
"019906",21.9,34.9,.,75.4,51,65,66,.,.,.,-1,-1,-1,-1,22,56,56,22.4,42.3,.,83.9,60,67,77,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.1,23.5,.,65.4,39,63,54,.,.,.,.,.,.,.,13,25,39,.,-1,-1,21.7,33.3,.,76.4,53,67,67
"019907",20,25.9,1114,72.2,37,50,55,17.3,8.5,-1,69.5,17,29,37,22,37,43,20.1,21.7,1059,71.3,37,43,63,17.5,8.3,.,70.6,13,38,33,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.8,30.9,1205,73.3,38,58,46,21,-1,-1,66.7,80,100,80,10,16,39,0,0,17,21.8,36.8,1095,72.7,52,64,68
"019908",19.5,17.5,-1,92.4,48,63,58,17.3,0,-1,-2,37,49,48,34,50,51,19.8,17,-1,89.8,55,67,65,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,19,18.2,-1,95.7,39,58,50,.,.,.,.,.,.,.,29,42,48,14,13,20,21.5,32.7,.,80.3,56,72,66
"019909",19.3,21.4,.,58.3,19,38,35,.,.,.,.,.,.,.,25,50,38,18.6,14.3,.,63.6,17,17,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,28.6,.,53.8,21,57,29,.,.,.,.,.,.,.,14,27,32,-1,-1,-1,19.3,21.4,.,58.3,19,38,35
"019910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019912",23.1,52.6,1329,82.6,62,75,73,-1,-1,-1,-1,-1,-1,-1,40,40,60,22.9,42.6,-1,90,60,79,74,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,24.2,68.4,-1,69.1,64,71,72,-1,-1,-1,60,-1,-1,-1,14,27,45,-1,-1,-1,23.8,55.6,-1,77.9,64,76,76
"019913",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"020901",18.9,20.4,978,38.5,41,62,51,15.3,0,817,73.3,11,39,29,28,51,42,20.3,21,970,41.6,42,58,56,19.2,22.9,1002,25.8,32,55,43,-1,.,.,-1,-1,-1,-1,-1,-1,-1,18.3,20,991,35.2,40,67,46,-1,33.3,970,41.4,50,58,63,22,41,37,0,22,7,20.1,22.1,1006,40.4,47,68,56
"020902",21.3,24.7,992,46.4,33,64,40,15.5,7.4,889,62.8,21,53,20,17,55,23,21.1,25.3,1000,50.9,39,63,49,-1,14.8,954,29,20,57,28,.,.,.,-1,.,.,.,.,.,.,22.5,23.9,982,41.6,27,66,30,.,-1,1073,-1,-1,-1,-1,19,52,28,0,22,0,22.8,31.2,1019,48.7,41,71,49
"020904",-1,4.2,912,60,47,71,49,.,.,.,.,.,.,.,67,83,67,-1,0,880,65,33,74,37,.,0,958,66.7,67,67,78,.,.,-1,.,.,.,.,.,.,.,-1,9.1,956,55,60,68,60,.,.,.,.,.,.,.,17,17,14,-1,-1,-1,-1,5.6,902,58.1,41,72,40
"020905",22.2,36.4,1049,55.8,41,59,53,16.1,10.3,910,52.7,18,32,38,18,42,31,21.8,33.7,1038,56.4,44,57,59,22.5,21.1,999,39.4,28,51,42,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,22.5,39.9,1064,53.8,37,60,46,25.6,68.8,1169,61.5,55,91,55,9,23,29,0,0,13,22.6,42.3,1076,62.2,50,64,60
"020906",21.3,31.9,999,51.9,50,67,64,16.1,0,814,75,29,50,57,29,48,54,22.6,39.5,1005,55.9,56,67,70,20.8,11.1,1000,42.9,59,71,59,.,.,.,.,.,.,.,.,.,.,20.3,22.6,991,47.7,45,67,57,.,.,.,-1,.,.,-1,35,60,50,-1,-1,20,24,43.8,1044,51.1,52,69,66
"020907",19.2,20.8,945,42.1,39,57,57,16.3,4.8,789,56.8,21,32,56,26,44,57,19.8,21.6,968,41.6,42,56,64,-1,44.4,1030,34.6,38,57,57,-1,-1,.,-1,-1,-1,-1,.,.,.,18.7,20,923,42.7,36,59,50,.,.,.,.,.,.,.,8,20,30,-1,-1,-1,19.7,24.4,1009,38.7,47,65,59
"020908",21,34.3,1027,68.3,54,67,69,18.8,16.8,942,92.6,46,54,70,35,52,51,21.1,32.1,1014,67,56,65,75,19.1,21.5,970,50,45,59,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,36.8,1040,69.3,53,69,63,23.9,36.8,1084,90.7,64,76,73,21,30,48,5,24,15,22.6,45.3,1072,62.2,60,72,73
"020910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"021803",-1,-1,-1,25,0,0,0,.,.,.,0,-1,-1,-1,-1,-1,-1,.,-1,-1,22.2,-1,-1,-1,.,-1,-1,40,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,28.6,-1,0,-1,.,.,.,.,.,.,.,-1,0,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1
"021804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"021901",22.5,50.8,1112,82.3,64,82,70,17.8,7.4,896,73,26,43,51,35,62,53,22,46.2,1094,80.6,64,77,75,20.7,33.3,1039,81.8,43,75,53,19.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.9,55.6,1132,84,63,87,65,-1,77.3,1214,95.7,76,89,78,45,70,54,13,11,25,23.4,53.1,1128,79.9,68,85,73
"021902",18.4,31.2,1007,52.5,37,53,51,14.1,3.4,837,59,14,17,34,22,39,34,18.6,28.5,987,54.9,37,47,54,17.9,19.2,956,38,26,46,39,.,-1,-1,-2,.,.,.,0,13,0,18,34.2,1033,49.5,37,58,47,.,-1,-1,-1,-1,-1,-1,14,30,33,5,9,5,22.1,43.5,1067,57.2,51,67,63
"022004",.,-1,-1,33.3,44,50,44,.,.,.,.,.,.,.,29,38,29,.,-1,-1,16.7,-1,-1,-1,.,-1,-1,22.2,29,43,29,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,50,50,67,50,.,.,.,.,.,.,.,-1,0,-1,.,.,.,.,-1,-1,-1,-1,-1,-1
"022901",18,10.8,936,64.9,25,47,43,.,-1,.,-1,-1,-1,-1,29,39,53,17.5,10.5,893,73.1,31,50,54,17.6,5.3,-1,48.7,19,45,41,.,.,.,.,.,.,.,.,.,.,18.4,11.1,996,58.1,20,45,33,.,-1,-1,-1,-1,-1,-1,18,41,36,-1,-1,-1,17.8,20,962,100,44,63,50
"022902",-1,-1,.,80,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,.,-1,-1,-1,-1
"022903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"023902",23.8,50,-1,50,38,56,44,.,.,.,.,.,.,.,22,33,33,-1,-1,.,42.9,14,29,29,.,.,.,0,0,20,20,.,.,.,.,.,.,.,.,.,.,26,80,-1,55.6,56,78,56,.,.,.,.,.,.,.,0,17,17,.,.,.,23.8,50,-1,72.7,55,73,55
"024801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"024901",18.4,11.9,979,72.8,41,48,70,.,.,.,.,.,.,.,40,45,69,17.3,0,918,75.6,44,46,78,18.4,10.7,974,70.9,40,48,69,.,.,.,.,.,.,.,.,.,.,19.6,25,1050,70,37,50,61,.,.,.,.,.,.,.,3,14,52,.,.,.,-1,-1,-1,-1,-1,-1,-1
