DISTRICT,DA0CA08R,DA0CC08R,DA0CS08R,DA0CT08R,DACRB08R,DACRM08R,DACRR08R,DB0CA08R,DB0CC08R,DB0CS08R,DB0CT08R,DBCRB08R,DBCRM08R,DBCRR08R,DECRB08R,DECRM08R,DECRR08R,DF0CA08R,DF0CC08R,DF0CS08R,DF0CT08R,DFCRB08R,DFCRM08R,DFCRR08R,DH0CA08R,DH0CC08R,DH0CS08R,DH0CT08R,DHCRB08R,DHCRM08R,DHCRR08R,DI0CA08R,DI0CC08R,DI0CS08R,DI0CT08R,DICRB08R,DICRM08R,DICRR08R,DLCRB08R,DLCRM08R,DLCRR08R,DM0CA08R,DM0CC08R,DM0CS08R,DM0CT08R,DMCRB08R,DMCRM08R,DMCRR08R,DP0CA08R,DP0CC08R,DP0CS08R,DP0CT08R,DPCRB08R,DPCRM08R,DPCRR08R,DRCRB08R,DRCRM08R,DRCRR08R,DSCRB08R,DSCRM08R,DSCRR08R,DW0CA08R,DW0CC08R,DW0CS08R,DW0CT08R,DWCRB08R,DWCRM08R,DWCRR08R
"015823",.,.,.,0,8,14,25,.,.,.,-1,-1,-1,-1,13,20,25,.,.,.,0,17,14,33,.,.,.,0,9,17,18,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,-3,14,17,.,.,.,.,-1,-1,-1,-3,8,20,-1,-1,-1,.,.,.,-1,-1,-1,-1
"015824",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015825",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015826",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015828",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015830",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015831",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"015901",24,58.9,1125,96.1,71,77,83,-1,0,872,83.3,33,33,-4,44,69,50,24.7,60.5,1126,97.6,73,75,84,22.3,38,1051,82.6,54,64,71,.,.,.,.,-1,-1,-1,-1,-1,-1,22.9,56.9,1124,94.5,68,78,81,-1,60,1192,83.3,83,83,83,24,32,61,20,20,29,24.6,67,1153,-2,78,82,87
"015904",17.8,2.9,845,44.1,30,38,57,.,-1,-1,57.1,67,86,67,30,38,56,17.6,2.5,828,49.4,30,35,61,17.9,2.8,840,43.3,29,37,56,.,.,.,.,-1,-1,-1,-3,13,6,18.4,3.4,867,38.6,30,40,53,-1,-1,-1,-1,-1,-1,-1,11,17,44,7,12,23,-1,6.3,898,55.2,33,32,81
"015905",16.3,1.2,780,63.1,15,30,36,-1,-1,-1,60,-3,-3,20,15,29,36,16.5,1.5,780,66.3,16,27,44,16.3,1.3,781,62.4,15,30,37,.,.,.,.,-1,-1,-1,-3,-3,-3,16,0.9,781,59.8,15,33,29,.,.,.,.,-1,-1,-1,6,15,29,-3,8,4,-1,-1,-1,-1,-1,-1,-1
"015906",21.9,46.3,1094,91.8,73,80,86,-1,15.4,938,-2,50,75,69,-1,-1,-1,22.1,48.8,1106,91.5,68,76,86,-1,27.3,1079,100,70,80,90,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,41.7,1075,92.3,81,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,23.2,61.9,1158,87.5,78,81,89
"015907",16.7,5,811,72.3,28,40,49,14.8,0,740,98.6,18,25,37,26,38,47,16.4,3.4,797,78.5,28,37,54,16.6,4.6,813,70.2,28,41,49,.,.,.,.,-1,-1,-1,2,19,2,17.1,7.1,828,65.4,27,44,42,-1,22.2,832,90,44,67,67,13,23,38,-3,4,11,20.8,25,964,60,40,60,53
"015908",18.1,7.5,848,52.7,26,38,48,.,-1,-1,60,20,40,40,26,37,48,18.1,5.8,834,62.7,27,35,57,17.8,6.2,845,51.3,26,37,48,.,-1,-1,-1,-1,-1,-1,-3,14,-3,18,10,867,42.7,25,41,39,-1,-1,-1,-1,-1,-1,-1,13,25,39,-3,-3,-3,20.8,28.6,898,87.5,57,71,71
"015909",16.8,3.3,835,47.3,20,41,34,.,.,.,.,-1,-1,-1,11,35,25,16.9,2.9,838,50,25,44,40,16.8,2,821,45.5,17,37,34,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,3.8,831,44.1,14,37,27,.,.,.,-1,-1,-1,-1,14,19,28,20,40,17,-1,10,920,62.5,33,61,33
"015910",22.3,37.8,1037,73.7,55,67,68,19.1,18.3,936,73,34,46,52,33,47,49,22,33.4,1020,76.9,54,63,70,20.8,26.2,979,63.7,45,58,60,20,27.3,988,73.3,43,57,50,4,17,4,22.6,43.4,1059,69.9,57,72,65,24,46.9,1075,83.7,70,79,75,27,42,46,8,24,17,23.2,47.9,1088,80.8,66,77,76
"015911",19.6,17.5,915,63.8,37,50,58,17.4,8.3,842,72.7,17,28,41,22,34,39,19.8,12.9,890,66.8,34,45,62,18.3,9.7,877,59.9,31,45,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.3,22.6,944,60.8,40,55,54,.,-1,-1,-1,-1,-1,-1,12,18,43,14,13,25,21.2,28.6,975,68.3,49,60,65
"015912",17.9,9.1,862,51,30,46,53,.,0,778,59.1,32,53,55,26,42,51,16.8,4.6,842,56.7,30,39,59,17.7,6.8,856,49.5,28,45,52,.,-1,-1,-1,-1,-1,-1,-3,11,-3,19.2,15,889,45,31,53,47,-1,-1,-1,50,67,67,67,17,30,46,-3,-3,-3,-1,31.8,949,61.1,44,50,64
"015913",21,28.6,993,58.3,63,75,71,-1,-1,-1,57.1,57,57,71,-1,-1,-1,21.3,22.2,993,75,62,77,69,-1,40,-1,62.5,89,89,-4,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,40,-1,41.7,64,73,73,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1058,62.5,43,71,43
"015914",21.9,38.7,1028,93.9,45,57,55,17.9,7.7,952,81.3,13,40,33,-3,40,-3,23,38.7,1002,81.6,46,51,57,19.7,14.3,938,87.5,20,33,27,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,38.7,1053,-2,43,63,53,-1,-1,-1,-1,-1,-1,-1,10,15,35,-1,-1,-1,24.4,65.6,1114,-2,72,75,81
"015915",20.8,26,981,64.2,53,64,69,19.1,15.4,895,74.2,42,53,61,38,52,54,20.4,22.4,963,66.2,50,58,71,19.3,17.6,944,57.2,47,58,64,.,40,1042,83.3,67,67,67,-3,-3,-3,21.1,30,1002,62,56,70,66,24.2,44.9,1089,86.2,69,76,79,24,37,50,12,24,19,22.6,37.2,1036,70.3,63,75,76
"015916",18.4,16.9,928,63.5,32,44,50,16.9,9.5,860,79.9,23,32,48,25,35,42,18.7,15.7,910,66.3,31,39,53,17.8,16.4,937,52.6,30,42,47,-1,-1,-1,-1,-1,-1,-1,-3,9,-3,17.9,18.5,951,60.4,34,51,46,20.5,20,979,87,48,70,52,16,26,37,3,12,3,21.2,27.6,1008,57.5,44,58,55
"015917",17.7,9.2,814,73.8,23,34,49,.,-1,-1,-2,-1,-1,-1,22,34,48,17.7,9.8,791,79.3,22,28,51,16.8,6.4,809,71,21,32,46,.,.,.,.,-1,-1,-1,-3,14,-3,17.5,8.2,857,65.3,26,44,46,-1,-1,-1,-1,-1,-1,-1,4,11,37,-1,-1,-1,20.6,21.4,843,82.4,35,44,65
"016901",21.1,22.6,971,86.1,54,70,68,.,.,.,.,-1,-1,-1,20,60,40,20,17.6,978,85,65,70,85,-1,12.5,929,72.7,55,73,64,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,28.6,962,87.5,41,71,47,.,.,.,.,-1,-1,-1,29,57,57,-1,-1,-1,21.2,26.1,987,92,54,69,69
"016902",20.9,28,1085,86.2,40,57,53,-1,-1,.,-1,-1,-1,-1,13,47,20,21.3,30,1078,100,35,52,56,18.3,14.3,.,53.8,8,31,23,.,.,.,.,-1,-1,-1,-1,-1,-1,20.2,25,1102,71.4,46,63,50,.,.,.,.,-1,-1,-1,16,28,38,-1,-1,-1,21.4,31,1085,95.5,51,64,64
"017901",20.1,27.3,-1,91.7,58,67,92,.,.,.,.,-1,-1,-1,67,67,-4,21,33.3,-1,85.7,43,57,86,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.2,20,-1,100,80,80,-4,.,.,.,.,-1,-1,-1,33,50,83,-1,-1,-1,20.2,30,-1,90.9,55,64,91
"018901",21.3,28.6,1057,52.5,49,63,61,.,.,.,-1,-1,-1,-1,33,37,67,20.3,25,1020,51.3,47,58,64,-1,0,-1,33.3,33,40,67,.,.,.,.,-1,-1,-1,-1,-1,-1,22.3,31.8,1094,53.7,50,67,59,.,.,.,.,-1,-1,-1,-3,8,17,-1,-1,-1,21.3,32.4,1062,58.7,53,68,60
"018902",19.6,23.3,1106,-2,38,52,48,-1,-1,.,-2,-1,-1,-1,10,30,20,19.1,23.1,1112,-2,40,40,60,18.2,0,-1,75,13,13,25,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.8,23.5,1100,89.5,37,58,42,.,.,.,.,-1,-1,-1,7,27,27,-1,-1,-1,20.5,31.8,1121,-2,56,72,61
"018903",.,-1,-1,50,-1,-1,20,.,.,.,.,-1,-1,-1,-1,-1,20,.,-1,-1,-1,-1,-1,-1,.,-1,-1,40,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1
"018904",21.1,23.8,966,67.7,52,73,69,.,.,.,.,-1,-1,-1,22,44,44,21.4,25,-1,92.3,58,58,83,-1,-1,-1,50,25,75,38,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,22.2,-1,50,47,83,59,.,.,.,.,-1,-1,-1,-3,38,43,-1,-1,-1,21.3,29.4,-1,73.9,62,73,81
"018905",19.8,14.3,-1,53.8,33,58,38,-1,-1,.,-1,-1,-1,-1,50,67,57,-1,-1,-1,33.3,20,40,33,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.8,0,.,71.4,43,71,43,.,.,.,.,-1,-1,-1,50,67,57,-1,-1,-1,-1,-1,.,44.4,50,50,56
"018906",-1,20,-1,55.6,33,78,40,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,33,83,33,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,38,88,44
"018907",20.6,25,985,60,33,57,48,.,.,.,.,-1,-1,-1,20,40,40,20.6,25,-1,80,45,45,64,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,70,30,.,.,.,.,-1,-1,-1,-3,14,29,-1,-1,-1,20.6,25,985,66.7,37,63,42
"018908",-1,-1,-1,30.8,23,36,43,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.9,14,14,50,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,33,57,33,.,.,.,.,-1,-1,-1,-3,25,33,-1,-1,-1,-1,-1,-1,33.3,25,38,46
"019901",19.3,23.8,-1,87.5,42,57,50,15.1,0,.,80,15,23,15,23,39,27,18.9,20,.,75,37,40,42,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.5,25.9,-1,96.4,45,67,55,.,.,.,.,-1,-1,-1,7,20,7,-3,-3,20,20.4,31.3,-1,94.1,51,64,63
"019902",19.4,17.1,.,67.3,21,33,46,17.4,0,.,100,13,22,25,10,14,40,18.9,15,.,74.1,19,21,46,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.1,20,.,60,23,46,46,.,.,.,-1,-1,-1,-1,6,17,28,-1,-1,-1,19.9,21.4,.,63.6,22,36,50
"019903",19.7,4,-1,83.3,55,68,66,-1,-1,.,-1,-1,-1,-1,60,80,80,20,7.7,.,92.9,50,64,64,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.3,0,-1,75,59,71,67,.,.,.,.,-1,-1,-1,11,33,44,-1,-1,-1,19.9,4.2,-1,82.8,57,70,65
"019905",19.8,18,1117,88.4,40,52,58,15.7,0,.,-2,17,33,33,40,47,60,19.5,10,-1,96.8,45,52,67,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.1,25.8,-1,81.6,35,53,50,-1,-1,-1,-1,-1,-1,-1,17,24,45,-3,-3,20,20.5,19.1,-1,79.7,42,54,61
"019906",20.5,23.8,-1,86.3,43,55,63,-1,-1,.,-1,-1,-1,-1,22,28,65,21,26.5,-1,87.2,55,61,76,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20,20.7,.,85.3,31,47,47,-1,-1,.,-1,-1,-1,-1,16,23,52,-3,-3,11,20.7,25,-1,87,46,56,67
"019907",20.5,27.4,1089,70.6,37,50,53,17.2,5.4,-1,69.2,12,25,31,26,41,43,20,20.3,1012,71.9,27,39,51,20.1,18.2,.,64.7,38,44,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.1,35.5,1131,69,48,60,56,-1,-1,-1,-1,-1,-1,-1,9,13,24,-1,-1,-3,22.1,39.3,1114,71.4,50,63,64
"019908",18.7,10,974,78.1,25,45,43,17,0,.,82.3,11,37,28,13,38,35,19,11.3,-1,86.1,30,41,48,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,7.9,-1,67.9,18,51,36,.,.,.,.,-1,-1,-1,7,20,33,20,17,14,20.7,21.7,-1,75.4,42,56,57
"019909",19.3,9.7,-1,88.6,18,39,34,.,.,.,.,-1,-1,-1,-3,29,43,19.3,7.7,.,92.9,19,31,50,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.3,11.1,-1,85.7,18,45,23,.,.,.,.,-1,-1,-1,-3,-3,25,-1,-1,-1,19.3,9.7,-1,88.6,18,39,34
"019910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019912",22.4,36.1,1047,77.7,55,73,63,16,0,.,50,-3,8,17,17,33,33,22.4,31.5,-1,76.1,57,72,69,-1,-1,.,80,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22.5,40.7,-1,79.4,53,73,58,-1,-1,.,-1,-1,-1,-1,-3,17,12,-1,-1,-1,23.1,40,1047,79.2,62,81,69
"019913",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"019914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"020901",19.7,22.3,983,42.2,45,64,58,19.3,16.7,877,71.4,23,33,60,38,55,51,19.3,17.6,965,46.6,45,60,62,18.7,20,976,27.3,34,60,47,.,-1,-1,-1,-1,-1,-1,-3,10,10,20.3,28.5,1005,37.6,45,68,54,-1,25,1007,57.1,35,60,50,20,41,39,6,26,15,20.1,24.2,1000,46.5,53,70,64
"020902",20.1,27,1002,46.5,54,75,64,16.3,3.8,838,60.5,36,62,56,35,64,48,20.3,25.3,986,44.4,56,70,71,17.8,18.8,957,32.3,49,68,62,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.9,28.8,1018,48.8,53,81,58,.,-1,-1,-2,-1,-1,-1,17,40,34,14,29,27,22.4,36,1057,50.3,61,81,68
"020904",21.6,30.8,1003,46.4,61,70,75,.,.,.,.,-1,-1,-1,67,67,-4,20,17.6,963,56.7,52,59,79,-1,-1,-1,37.5,75,75,88,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.6,1089,34.6,72,84,69,.,.,.,.,-1,-1,-1,31,44,69,-1,-1,-1,22,31.8,1009,46.8,58,69,72
"020905",22.1,28.2,1010,53.2,41,55,55,16.1,3.6,852,87.3,17,32,33,28,48,39,22.2,26.3,996,54.8,42,53,58,19.3,15.4,931,30.4,26,45,43,.,.,.,.,-1,-1,-1,-3,14,-3,21.9,30.8,1028,51.4,41,58,52,23.5,34.8,1065,-2,73,91,73,19,31,36,7,13,25,23.9,37.8,1068,60.1,53,64,66
"020906",19.5,16.4,938,46.2,52,73,64,16.8,0,775,60.6,33,67,53,30,74,45,18.6,6.3,874,46.4,53,71,66,.,0,924,23.8,41,65,53,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,27.6,1007,46,51,75,62,-1,-1,-1,-1,-1,-1,-1,30,59,52,-1,-1,-1,21.1,28.6,1019,45.5,62,77,70
"020907",21.7,31.3,1050,44.4,54,72,63,-1,0,828,36.4,38,62,52,33,58,46,20.9,23.7,1002,44.2,51,69,64,.,40,1102,22.7,50,67,53,.,.,.,.,-1,-1,-1,-1,-1,-1,22.9,41.4,1109,44.6,57,75,61,.,.,.,-1,-1,-1,-1,15,31,30,-1,-1,-1,23.7,35.8,1073,50,57,74,66
"020908",21,35.6,1034,65.9,54,67,69,18.9,15.1,918,88,36,52,58,32,53,55,21.2,34.2,1027,70.7,57,66,74,22.8,28.2,976,39.8,39,58,57,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.7,37.4,1043,60.5,50,68,63,22.3,50,1128,94.8,80,88,80,16,25,45,22,28,38,22.1,42.2,1072,62.6,61,71,75
"020910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"021803",-1,-1,-1,5.4,-1,-1,-1,-1,-1,.,4,-1,-1,-1,-1,-1,-1,-1,-1,.,5,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,5.9,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-2,-1,-1,-1
"021804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"021901",22.6,53.1,1117,75,70,76,82,15.1,11.5,871,59.1,24,30,46,36,46,55,22,47.6,1085,77.7,66,72,81,20.8,38.5,1056,60,60,66,78,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.3,59.1,1151,72.3,74,80,82,-1,68.9,1215,88.2,78,88,84,34,41,57,15,23,36,23.8,56.1,1126,77.6,76,81,85
"021902",18.8,29.8,992,46.1,41,56,57,16.4,3.3,824,47.6,14,25,33,24,41,40,18.7,28.3,976,47.9,43,52,63,18.4,20.8,927,33.9,32,50,51,.,.,.,-1,-1,-1,-1,-3,-3,-3,19,31.3,1009,44.2,40,60,52,-1,-1,-1,37.5,83,83,-4,17,32,38,6,11,10,21.8,43.5,1063,54.4,58,72,71
"022004",.,33.3,1035,75,50,63,63,.,.,.,.,-1,-1,-1,43,57,57,.,-1,-1,80,40,40,60,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,40,1038,-2,-1,-1,-1
"022901",19.1,15.7,968,73.9,32,49,49,-1,-1,.,-1,-1,-1,-1,23,50,33,18.9,15.4,991,74.3,34,37,53,18.1,8,898,67.6,22,50,41,.,.,.,.,-1,-1,-1,-1,-1,-1,19.1,16,912,73.5,30,61,45,.,.,.,.,-1,-1,-1,17,37,34,-1,-1,-1,20.4,25,994,77.4,44,47,59
"022902",-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"022903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"023902",19.6,23.5,-1,-2,41,59,65,.,.,.,.,-1,-1,-1,17,50,50,18.4,20,.,-2,40,50,70,15.9,0,.,100,29,57,57,.,.,.,.,-1,-1,-1,-1,-1,-1,21.4,28.6,-1,100,43,71,57,.,.,.,.,-1,-1,-1,-3,20,40,-1,-1,-1,22.3,40,-1,-2,50,60,70
"024801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"024901",17.2,3.1,806,64,38,55,58,.,.,.,.,-1,-1,-1,29,48,54,17.6,2.4,-1,79.2,55,60,77,17,1.7,-1,62.1,37,55,59,.,.,.,.,-1,-1,-1,-1,-1,-1,16.4,4.5,-1,46.8,15,49,33,-1,-1,.,-1,-1,-1,-1,19,26,56,-1,-1,-1,-1,-1,.,-1,40,60,40
"025901",19.7,22.9,975,67.6,37,62,46,-1,-1,.,50,20,40,40,21,42,42,20.7,30.8,1033,83.9,48,62,53,17.7,16.7,-1,66.7,42,42,58,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,18.8,13.6,909,55,29,62,40,.,.,.,.,-1,-1,-1,13,26,29,14,14,43,20.4,26.3,986,69.1,36,68,43
"025902",20.2,15.1,975,61.2,34,60,47,17.2,0,889,81.8,18,45,18,23,66,34,19.7,13.6,942,63.8,32,54,52,18.8,5.6,949,37.5,14,50,36,.,.,.,.,-1,-1,-1,-1,-1,-1,20.6,16.3,1003,59,35,66,42,.,.,.,-1,-1,-1,-1,12,38,34,-3,-3,20,20.8,19.7,996,71.7,46,67,56
"025904",16.9,0,.,-2,43,71,57,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,80,60,80,80,.,.,.,.,-1,-1,-1,40,60,60,-1,-1,-1,16.9,0,.,-2,43,71,57
"025905",19.1,16.7,-1,100,31,54,54,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.1,25,.,100,44,56,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,18.2,-1,100,33,58,50
"025906",22.8,33.3,.,50,45,64,58,.,.,.,.,-1,-1,-1,60,60,60,-1,-1,.,50,57,71,63,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.8,33.3,.,50,45,64,58
"025908",-1,-1,-1,37.5,13,50,38,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-3,33,33,-1,-1,-1,-1,-1,-1,50,17,67,33
"025909",20.9,16.1,970,74.7,51,70,58,-1,-1,.,-2,-1,-1,-1,33,57,43,21.3,23.3,990,76.9,64,72,69,-1,0,-1,55.6,40,50,60,.,.,.,.,-1,-1,-1,-1,-1,-1,20.3,7.7,925,72.2,38,68,46,-1,-1,-1,-2,-1,-1,-1,6,35,18,-1,-1,-1,21.3,19.1,978,73.4,56,75,60
"026901",20.8,21.5,993,59.6,42,55,64,16.2,16.7,-1,66.7,8,17,42,13,13,29,20.8,14.3,969,70,50,52,72,-1,20,942,55.6,28,39,56,.,.,.,.,-1,-1,-1,-1,-1,-1,20.8,30,1020,50.8,36,57,56,.,.,.,.,-1,-1,-1,4,8,32,-3,-3,17,21.5,22.4,1013,59.8,51,64,69
"026902",-1,11.8,856,53.1,10,33,30,-1,0,-1,-2,-1,-1,-1,-3,13,25,-1,14.3,853,46.7,8,15,38,.,-1,-1,33.3,-3,50,-3,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,10,859,58.8,12,47,24,.,.,.,.,-1,-1,-1,-3,10,-3,-1,-1,-1,-1,20,949,45.5,15,35,40
"026903",-1,18.2,944,40.7,43,61,48,-1,-1,-1,40,-1,-1,-1,43,43,43,-1,12.5,884,40,50,56,50,.,-1,-1,40,40,40,40,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.9,29,71,43,.,.,.,.,-1,-1,-1,25,38,25,-1,-1,-1,-1,28.6,998,43.8,50,79,50
