DISTRICT,DA0CA09R,DA0CC09R,DA0CS09R,DA0CT09R,DACRB09R,DACRM09R,DACRR09R,DB0CA09R,DB0CC09R,DB0CS09R,DB0CT09R,DBCRB09R,DBCRM09R,DBCRR09R,DECRB09R,DECRM09R,DECRR09R,DF0CA09R,DF0CC09R,DF0CS09R,DF0CT09R,DFCRB09R,DFCRM09R,DFCRR09R,DH0CA09R,DH0CC09R,DH0CS09R,DH0CT09R,DHCRB09R,DHCRM09R,DHCRR09R,DI0CA09R,DI0CC09R,DI0CS09R,DI0CT09R,DICRB09R,DICRM09R,DICRR09R,DLCRB09R,DLCRM09R,DLCRR09R,DM0CA09R,DM0CC09R,DM0CS09R,DM0CT09R,DMCRB09R,DMCRM09R,DMCRR09R,DP0CA09R,DP0CC09R,DP0CS09R,DP0CT09R,DPCRB09R,DPCRM09R,DPCRR09R,DRCRB09R,DRCRM09R,DRCRR09R,DSCRB09R,DSCRM09R,DSCRR09R,DW0CA09R,DW0CC09R,DW0CS09R,DW0CT09R,DWCRB09R,DWCRM09R,DWCRR09R
"209902",-1,-1,-1,-1,-3,-3,14,.,.,.,.,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,20,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,17
"210901",18.3,7.8,951,68.2,46,69,57,17,0,-1,79.4,30,55,45,39,63,49,18.3,6.9,939,75.3,51,71,62,16.3,0,-1,42.3,26,57,33,.,.,.,.,-1,-1,-1,-1,-1,-1,18.3,9.4,-1,58.2,39,65,51,-1,-1,.,-1,-1,-1,-1,16,45,28,-1,-1,-1,19.5,13.7,965,71.8,59,79,70
"210902",21.9,26.7,-1,45.5,47,53,67,-1,-1,.,-1,-1,-1,-1,36,55,64,-1,20,-1,35.7,42,46,67,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21.6,30,-1,52.6,50,58,67,.,.,.,.,-1,-1,-1,8,21,38,-1,-1,-1,22.3,30.8,-1,44.8,54,57,73
"210903",19.5,25,.,72.7,55,64,76,14.6,0,.,100,22,33,67,40,67,53,19.8,25,.,83.3,63,71,83,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19,25,.,60,45,55,67,.,.,.,.,-1,-1,-1,17,25,54,-1,-1,-1,21.7,36.4,.,66.7,64,73,79
"210904",13.6,0,728,45.8,24,38,43,-1,0,711,80,11,22,44,25,38,50,-1,0,735,61.5,18,27,45,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.3,30,50,40,.,.,.,.,-1,-1,-1,-3,8,33,-1,-1,-1,-1,-1,-1,20,44,56,56
"210905",17.9,12.5,.,64,27,46,38,-1,-1,.,50,-3,14,14,20,33,33,18.4,11.1,.,81.8,33,50,42,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,17.1,14.3,.,50,21,43,36,.,.,.,.,-1,-1,-1,18,36,36,-1,-1,-1,18.5,15.4,.,68.4,37,58,47
"210906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"211901",.,.,.,0,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,0,-1,-1,-1
"211902",18.6,11.1,-1,73,35,61,43,.,.,.,-1,-1,-1,-1,21,50,29,19.8,20,-1,88.2,56,59,69,17.4,6.7,-1,68.2,23,50,36,.,.,.,.,-1,-1,-1,-1,-1,-1,17.2,0,.,60,19,62,24,.,.,.,.,-1,-1,-1,7,33,21,-1,-1,-1,19.9,16.7,.,85.7,50,73,50
"212801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"212803",.,.,.,0,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1
"212901",19.2,18.5,986,50,35,46,56,17.5,0,.,54.5,20,30,40,32,48,52,16.6,0,-1,34.6,16,24,44,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.3,27.8,1017,64.3,52,66,67,-1,-1,-1,-1,-1,-1,-1,-3,7,31,-1,-1,-1,20.1,27.8,992,46.2,39,53,58
"212902",20.9,33.3,1011,52.2,54,60,74,-1,-1,-1,-1,-1,-1,-1,50,50,88,20.3,31.8,998,52.4,54,61,78,.,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,35.7,1033,51.9,54,59,67,-1,-1,-1,-1,-1,-1,-1,8,15,62,-1,-1,-1,21.2,32.3,1031,50.8,56,63,77
"212903",21.8,38.5,1014,58.6,50,61,67,-1,-1,-1,33.3,20,20,27,41,46,58,21.4,32.8,980,65.7,46,57,66,-1,-1,-1,33.3,44,36,67,-1,-1,.,-1,-1,60,-1,-1,-1,-1,22.6,47.6,1071,50,55,66,68,-1,20,-1,100,60,60,80,18,33,35,-3,44,9,22.3,40.8,1032,60.1,52,65,69
"212904",18.9,12.9,925,47.7,30,66,44,-1,-1,.,16.7,-3,17,33,27,56,42,19.1,20,950,62.5,39,58,55,-1,-1,.,33.3,25,56,38,.,.,.,.,-1,-1,-1,-1,-1,-1,18.3,0,854,33.3,22,73,34,.,.,.,.,-1,-1,-1,12,46,35,-1,-1,-1,19.6,14.8,925,54,35,73,47
"212905",19.4,25.4,992,52.2,36,52,50,16.5,3.8,802,59.4,15,28,35,22,38,38,19.2,21.2,948,55.5,35,50,53,17.2,11.3,938,30.2,32,57,40,-1,-1,.,-1,-1,-1,-1,14,34,14,19.6,30.7,1056,48.4,37,54,47,22.8,23.1,1014,54.2,35,65,52,11,27,29,-3,3,5,23.2,45.8,1073,63.8,56,68,69
"212906",22.5,38.7,1054,58.3,62,72,74,18.8,0,875,63,36,40,60,38,50,66,22.8,39.8,1049,59.1,63,69,80,-1,28.6,1029,36.8,44,56,61,.,.,.,.,-1,-1,-1,-1,-1,-1,22,37.3,1060,57.3,61,77,68,.,-1,-1,33.3,40,60,40,40,57,59,-1,-1,-1,23.3,44.5,1074,59.8,67,78,78
"212909",18.6,14.8,921,63.2,32,49,39,16.3,10.3,807,65.9,9,27,20,16,31,26,19.5,20,940,67.4,38,53,49,17.6,4,863,62.5,30,46,32,.,.,.,-1,-1,-1,-1,-3,11,-3,17.4,8.3,893,58.5,26,45,28,-1,-1,-1,-2,-1,-1,-1,6,17,15,-1,-1,-1,20.9,22.6,1001,61.6,46,64,52
"212910",18.7,8,931,51,34,55,49,17.2,0,-1,85.7,20,50,45,21,40,45,18.5,11.8,942,58.6,34,55,50,-1,-1,-1,33.3,40,-4,40,.,.,.,.,-1,-1,-1,-1,-1,-1,19,0,910,40,33,55,47,.,-1,-1,-2,-1,-1,-1,9,26,35,-1,-1,-1,19.1,12.5,941,44.4,38,48,52
"213801",-1,0,892,12.1,14,26,30,.,.,.,-1,-1,-1,-1,25,33,38,-1,-1,-1,10,21,31,36,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.3,9,22,26,.,.,.,.,-1,-1,-1,13,15,25,-1,-1,-1,-1,0,-1,11.1,14,25,31
"213901",21,24.2,1008,66.7,36,63,44,.,.,.,-1,-1,-1,-1,22,52,29,20.7,19.4,962,76.6,37,59,45,-1,25,1000,40,26,61,25,.,-1,-1,-1,-1,-1,-1,-3,-3,-3,21.5,30.8,1071,56.5,35,67,43,.,.,.,.,-1,-1,-1,9,17,13,17,17,14,21,24.5,1012,74.6,39,62,50
"214901",16.6,3.5,892,63,34,56,43,-1,-1,.,-1,-1,-1,-1,33,56,43,16.3,2.7,876,70.1,37,54,49,16.5,3.2,885,62.8,34,56,43,.,.,.,.,-1,-1,-1,4,27,8,16.9,4.7,930,54.9,31,58,37,-1,-1,-1,-1,-1,-1,-1,12,37,24,-3,7,-3,.,.,.,-1,-1,-1,-1
"214902",19.7,26.7,-1,93.8,39,50,50,.,.,.,.,-1,-1,-1,31,46,31,18.9,14.3,-1,87.5,44,44,56,19.4,21.4,-1,87.5,39,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,37.5,-1,100,33,56,44,.,.,.,.,-1,-1,-1,20,20,20,-1,-1,-1,-1,-1,.,-2,-1,-1,-1
"214903",17.3,7.1,.,70.8,31,57,39,.,.,.,.,-1,-1,-1,29,56,38,17,4.5,.,77.9,34,58,45,17.3,7.1,.,71,31,57,39,.,.,.,.,-1,-1,-1,-3,25,-3,17.8,10.6,.,63.4,28,56,33,.,.,.,.,-1,-1,-1,11,33,23,-3,9,-3,.,.,.,-1,-1,-1,-1
"215901",20.6,12.2,955,53.9,41,62,49,-1,-1,-1,-1,-1,-1,-1,25,63,26,21.1,10.7,971,58.3,44,65,55,18.4,0,785,34.6,26,52,36,.,.,.,.,-1,-1,-1,-1,-1,-1,19.6,15.4,924,46.4,36,57,40,.,.,.,.,-1,-1,-1,17,36,31,-1,-1,-3,21.7,16.1,1013,63.3,49,69,56
"216901",18.9,11.1,.,-2,50,60,65,.,.,.,.,-1,-1,-1,-1,-1,-1,19.2,15.4,.,92.9,47,60,67,17.9,12.5,.,100,40,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,18,0,.,-2,60,60,60,.,.,.,.,-1,-1,-1,-3,-3,43,-1,-1,-1,19.7,10,.,-2,60,70,80
"217901",-1,-1,.,30,22,33,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,40,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,20,20,40,60,.,.,.,.,-1,-1,-1,-3,20,60,-1,-1,-1,-1,-1,.,30,22,33,67
"218901",19,5.1,-1,75,35,41,46,.,.,.,.,-1,-1,-1,36,43,36,20.1,5.9,.,65.4,38,38,54,18.3,0,.,71.9,26,29,37,.,.,.,.,-1,-1,-1,-1,-1,-1,18.1,4.5,-1,84.6,32,43,39,.,.,.,.,-1,-1,-1,4,8,13,-3,-3,-3,19.9,12.5,-1,80,53,63,63
"219901",19.2,22.2,.,75,31,38,69,.,.,.,.,-1,-1,-1,29,43,71,17.4,0,.,100,-3,-3,80,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,57.1,50,63,63,.,.,.,.,-1,-1,-1,-3,-3,50,-1,-1,-1,19.5,25,.,88.9,30,30,70
"219903",20.9,25.7,1084,56.5,38,48,52,.,.,.,-1,-1,-1,-1,25,33,39,19.6,16.7,-1,58.1,34,45,50,18.4,9.1,-1,35.5,20,31,37,.,.,.,.,-1,-1,-1,-1,-1,-1,22.3,35.3,-1,54.8,41,50,54,.,.,.,.,-1,-1,-1,5,10,25,-1,-1,-1,22,33.3,-1,82.8,62,72,73
"219905",18.3,16.7,.,85.7,23,38,46,.,.,.,-1,-1,-1,-1,20,40,60,18,16.7,.,85.7,17,33,67,17.4,16.7,.,100,14,29,43,.,.,.,.,-1,-1,-1,-1,-1,-1,18.7,16.7,.,85.7,29,43,29,.,.,.,.,-1,-1,-1,10,20,40,-1,-1,-1,19.3,16.7,.,85.7,40,60,60
"220801",20.1,20,1003,-2,27,36,64,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,-1,100,20,20,80,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21,40,-1,-2,33,50,50,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22.2,1003,-2,33,44,67
"220802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220804",-1,0,748,5.7,12,22,35,-1,0,748,19.4,-3,11,24,11,21,33,-1,-1,-1,4.4,14,18,38,.,.,.,0,25,28,41,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.4,10,26,32,.,.,.,-1,-1,-1,-1,13,21,34,-1,-1,-1,.,.,.,0,13,38,38
"220808",.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1
"220809",25.4,60.6,1127,91.7,68,76,73,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.8,64,1125,89.3,71,79,75,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,50,1134,100,56,67,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.6,67.9,1163,90.3,72,78,78
"220810",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220812",.,-1,-1,11.8,11,20,47,.,.,.,0,-1,-1,-1,10,27,30,.,-1,-1,6.7,14,25,43,.,-1,-1,8.3,20,17,40,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,15.8,9,17,50,.,.,.,-1,-1,-1,-1,-3,13,36,-1,-3,-1,.,-1,-1,21.4,8,25,54
"220813",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220816",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"220901",21.3,31.1,1007,59.7,44,59,55,17.9,8.9,887,66.8,28,38,42,26,44,36,21.1,29.6,998,60.7,44,57,57,19.4,16.5,951,35.9,27,48,41,-1,-1,-1,57.1,57,71,71,7,32,8,21.5,33,1019,58.5,44,61,54,23.1,38,1056,79.3,57,73,62,18,34,36,3,11,6,23.4,46.5,1079,65.3,58,72,68
"220902",22.1,36.2,1038,51.6,55,64,72,18,18,868,68.5,21,33,53,36,47,56,22.7,39,1043,51.3,56,62,78,20.6,18.9,963,36.4,39,49,60,.,-1,-1,42.9,83,83,-4,8,31,8,21.4,33.3,1033,52,54,66,65,22.7,32.1,1003,56.4,62,71,74,22,32,50,3,6,11,22.9,42.5,1074,54.3,62,70,76
"220904",17.5,4.2,831,55.3,20,37,39,16.6,2.6,797,61.6,20,32,40,21,37,38,17.2,1.6,826,57.4,20,34,44,17.6,0,842,40.3,18,39,34,.,.,.,.,-1,-1,-1,-3,-3,-3,18,7,837,53.3,20,40,34,.,-1,-1,-1,-1,-1,-1,11,22,32,-3,-3,-3,-1,25,1009,75,38,63,53
"220905",18.4,18.2,922,56.2,34,46,51,16.6,5.4,833,65.4,22,32,42,27,39,44,18.1,17.6,915,58.5,35,43,55,17,6.8,851,43.9,29,41,46,-1,16.7,932,75,38,50,38,1,12,4,19,18.9,930,53.5,33,48,46,22.6,36.4,1092,75.3,69,82,73,12,22,29,3,4,5,22.6,45.4,1081,72.6,57,67,70
"220906",23.5,48.9,1092,81.6,69,75,83,18.3,18.9,973,97.4,40,45,71,42,53,62,23.4,45.9,1069,82.3,67,71,84,21.6,30,1004,56.1,48,53,66,-1,-1,-1,-1,-1,-1,-1,-3,-3,20,23.7,52.1,1118,80.6,71,78,81,25,73.2,1193,98.8,78,86,83,18,25,51,8,24,28,23.7,49.6,1095,82,72,78,85
"220907",22.4,39.6,1056,70.8,58,71,70,18.6,18.7,959,75.8,42,49,62,37,55,49,22.3,36.6,1041,72,57,68,72,20.3,21.4,977,59.9,41,57,59,21.5,25,-1,53.3,43,57,64,11,50,11,22.6,42.7,1071,69.6,58,73,69,24,45.1,1109,84.3,66,83,70,29,47,52,4,10,24,23,44.8,1072,71.2,62,75,74
"220908",20.5,25.2,991,60.6,54,64,70,18.2,8.2,893,67.1,40,48,64,41,51,60,20.3,21,972,62.9,54,61,75,20.3,20.8,1003,43.5,50,61,67,.,-1,-1,40,-1,-1,-1,25,56,31,20.8,29.8,1010,58.4,53,68,65,21.7,33.8,1033,63.7,74,89,81,21,31,51,4,6,15,21.7,34.3,1035,61.6,59,70,72
"220910",19.6,10.9,889,43.4,43,64,57,-1,-1,-1,42.9,43,86,57,38,62,56,19.5,10.3,863,47.5,37,55,57,19.6,13,861,46,47,67,60,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,11.8,936,37.8,51,77,56,.,-1,-1,-1,-1,-1,-1,14,25,39,-1,-1,-1,-1,5.3,907,39.6,38,56,51
"220912",20.8,25.6,974,72.2,46,58,61,18.2,8.2,866,75.8,29,41,50,36,47,48,21.2,26.1,972,73.8,50,58,67,19.4,22.1,964,51,38,51,54,-1,14.3,960,77.8,70,80,70,19,52,19,20.4,25.2,976,70.2,43,59,54,22.1,35.6,1067,88.2,71,86,71,18,31,39,-3,8,14,22.8,39.1,1043,75.9,59,70,71
"220914",20.3,28.2,991,57.3,46,63,59,21.3,35.3,914,85,30,48,42,27,46,42,21.1,21.6,979,55.4,42,57,58,-1,30.8,1000,44.8,39,57,50,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.8,33.9,1000,59,50,68,59,-1,14.3,860,63.6,40,60,50,20,36,40,-3,-3,7,21.1,27.4,1020,55.7,52,67,64
"220915",22.4,33,1009,53.4,46,66,58,.,-1,-1,-1,-1,-1,-1,28,52,38,22.8,35.6,1018,54.2,53,67,66,19.3,12.5,994,58.5,39,59,58,-1,-1,-1,80,80,80,80,-1,-1,-1,21.8,30.6,1000,52.7,41,65,50,-1,-1,-1,-1,-1,-1,-1,14,28,33,7,25,11,22.5,35.9,1011,51.7,47,66,57
"220916",21.9,34.8,1025,57.6,61,72,75,18.3,12.8,897,66.1,43,50,65,49,63,65,22,31.4,1003,57.4,58,67,77,22.1,30.1,1014,35.1,54,65,71,-1,-1,-1,44.4,63,75,75,13,38,24,21.9,38.5,1052,57.7,63,77,73,21.4,34.1,1010,66.4,64,79,75,26,40,54,24,43,44,23.2,41.7,1062,60.1,66,78,79
"220917",19.7,4.3,861,47.9,29,51,46,.,.,.,.,-1,-1,-1,28,51,41,-1,4.5,856,55.7,37,54,58,16.6,0,817,48.7,25,53,40,.,.,.,.,-1,-1,-1,-3,33,-3,-1,4,870,38.5,19,48,33,.,-1,-1,-2,-1,-1,-1,10,30,35,-1,-1,-1,-1,10.3,927,44.6,34,50,54
"220918",20.9,26,976,43.6,46,57,63,18,10.3,882,43.3,23,26,48,32,45,58,21.1,26.4,981,46.7,48,55,68,19.4,15.2,915,34.6,34,50,53,.,.,.,-1,-1,-1,-1,-3,17,-3,20.5,25.6,971,40.4,43,58,58,22.6,23.5,959,36.2,42,58,61,15,28,42,-3,10,11,21.7,32.4,1013,49.4,55,64,70
"220919",24.9,63,1134,-2,74,80,84,22.3,37.5,1042,-2,50,63,88,-1,-1,-1,24.4,55.6,1105,-2,72,77,86,23.8,35,1043,95.2,62,81,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.4,70.1,1162,-2,76,84,83,28,81.8,1308,-2,88,92,92,24,27,63,17,33,32,24.8,63.8,1130,-2,74,80,85
"220920",20.7,22.5,1004,40.3,38,47,62,17.8,0,936,46.7,22,34,52,24,41,43,21.8,25,995,47.2,45,50,76,18.5,0,937,34.9,28,40,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.4,19.7,1013,34.7,32,45,52,-1,22.2,1061,64.3,46,69,54,9,14,47,11,11,11,21.8,33.8,1028,38.3,44,51,70
"221801",-1,12.5,943,3.1,26,39,47,.,.,.,0,16,36,28,19,32,43,-1,11.1,926,4.3,27,37,47,-1,0,877,1.8,20,32,42,.,.,.,-1,-1,-1,-1,13,24,32,-1,16.7,1010,1.7,25,42,46,.,-1,-1,20,-1,-1,-1,16,30,40,-3,13,-3,-1,15.4,968,6.1,41,55,60
"221901",21.5,27.7,994,60.6,47,63,59,17.8,5.9,829,71.8,30,45,44,31,48,46,21.6,25,972,60.9,45,59,61,19.2,8.3,881,44.7,30,44,47,-1,-1,-1,80,-4,-4,-4,-3,11,-3,21.4,31,1021,60.3,49,68,56,-1,50,1045,85.7,33,73,40,21,38,38,4,7,8,22.9,35.7,1050,63.6,55,72,66
"221904",19.7,12.5,1036,73.8,41,55,60,.,.,.,.,-1,-1,-1,19,44,44,19.8,7.7,1038,78.8,49,63,63,18.1,11.1,-1,90,30,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,19.6,18.2,-1,68.8,33,47,57,.,.,.,.,-1,-1,-1,11,26,39,-3,10,20,20,12.8,1035,70.9,43,56,61
"221905",21.6,33.3,-1,54.5,33,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,40,-1,71.4,57,71,57,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-3,20,40,.,.,.,.,-1,-1,-1,-3,-3,33,-1,-1,-1,21.6,33.3,-1,75,44,67,67
"221911",22.4,31.5,999,85.7,47,59,68,.,.,.,.,-1,-1,-1,50,57,64,21.1,16.7,944,80,41,48,72,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,23.4,43.3,1049,90.9,51,68,65,.,.,.,.,-1,-1,-1,14,14,45,-3,17,-3,22.6,34,1003,84.7,48,61,70
"221912",22.8,36.1,1046,70.4,71,80,81,-1,9.1,976,84.6,69,69,92,29,43,43,22.9,32.5,1028,75.5,75,79,85,-1,40,1074,55.6,44,44,67,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.6,41.1,1072,64.4,66,81,76,-1,-1,-1,-1,-1,-1,-1,22,22,50,40,60,38,22.7,38.1,1050,69.3,72,82,80
"222901",17.7,0,-1,77.8,11,33,33,.,.,.,.,-1,-1,-1,-3,-3,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,20,20,20,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,66.7,17,50,33,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1
"223901",18.6,17.6,950,52.6,34,46,47,-1,-1,.,-2,-1,-1,-1,19,33,31,19.2,20,953,56.6,38,54,58,16.2,8.7,860,41.8,23,31,41,.,.,.,.,-1,-1,-1,-1,-1,-1,17.7,14.3,938,47.7,28,38,36,.,.,.,-1,-1,-1,-1,16,30,32,-3,-3,11,20.8,26.9,1009,65,51,72,59
"223902",18.5,18.2,-1,100,42,67,58,.,.,.,.,-1,-1,-1,38,63,63,18.7,33.3,-1,-2,40,60,60,16.6,0,-1,88.9,33,56,56,.,.,.,.,-1,-1,-1,-1,-1,-1,18.2,0,-1,83.3,43,71,57,.,.,.,.,-1,-1,-1,-3,43,29,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1
"223904",21.8,30,-1,83.3,-4,-4,-4,.,.,.,-1,-1,-1,-1,-1,-1,-1,21.9,33.3,-1,90,-4,-4,-4,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.8,30,-1,100,-4,-4,-4
"224901",19.6,22.2,.,90,50,70,60,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,28.6,.,87.5,38,63,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,22.2,.,90,50,70,60
"224902",20.2,16.7,.,85.7,83,71,83,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,.,83.3,-4,83,-4
"225902",19.2,18.5,993,35.2,34,49,52,16.9,0,-1,65.9,23,32,43,23,38,40,19.2,17.3,969,37.1,40,51,58,17.9,17.6,-1,14.8,29,45,50,.,.,.,.,-1,-1,-1,-3,17,-3,19.2,20,1082,33.1,27,47,46,.,.,.,.,-1,-1,-1,6,16,33,-3,-3,10,21.3,29.2,1015,45.7,43,61,60
"225905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"225906",21.5,35.3,1002,52.3,45,64,58,.,.,.,-1,-1,-1,-1,17,42,31,22.3,25,993,55.6,46,59,58,-1,-1,-1,15.4,18,45,18,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,50,1016,48.3,45,69,59,.,.,.,.,-1,-1,-1,-3,12,28,-3,-3,17,21.7,37.5,1017,64,54,69,69
"225907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
